회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
삼성SDI(주),006400,2022/12,4220747,2039361,1808013,3053385,865838,1010874
삼성공조(주),006660,2009/12,13586,6502,2130,10044,4685,4938
삼성공조(주),006660,2010/12,16938,13028,7639,10522,11431,5733
삼성공조(주),006660,2011/12,20148,6530,8186,13364,4503,6826
삼성공조(주),006660,2012/12,17648,3314,4997,11946,4497,5195
삼성공조(주),006660,2013/12,10676,13452,3629,8325,15160,3295
삼성공조(주),006660,2014/12,7461,9670,810,6574,7045,1697
삼성공조(주),006660,2015/12,8752,8403,3120,7882,4866,3419
삼성공조(주),006660,2016/12,7652,7751,1863,6228,6776,1612
삼성공조(주),006660,2017/12,11730,10988,4265,10494,10318,4283
삼성공조(주),006660,2018/12,7418,6332,-1130,5623,5430,-1804
삼성공조(주),006660,2019/12,5476,5039,-4080,4052,4414,-4024
삼성공조(주),006660,2020/12,7338,5389,-1300,7766,5606,701
삼성공조(주),006660,2021/12,9957,-2480,1171,9357,-880,765
삼성공조(주),006660,2022/12,19575,40962,8737,17405,12962,8050
삼성디지털이미징(주),108070,2009/12,,,,223782,53397,10657
삼성물산(주),000830,2009/12,1952489,590124,793492,1036201,307542,280505
삼성물산(주),028260,2009/12,,,,,,
삼성물산(주),000830,2010/12,1561191,496848,631874,1158247,358690,509888
삼성물산(주),028260,2010/12,,,,419461,176391,176866
삼성물산(주),028260,2011/12,,,,515687,295995,208099
삼성물산(주),000830,2011/12,1702259,409080,596885,1345302,297722,512628
삼성물산(주),028260,2012/12,512101,140571,133474,511834,151307,134127
삼성물산(주),000830,2012/12,2008769,465411,490331,1557265,416125,413921
삼성물산(주),028260,2013/12,583836,45192,111093,555081,96302,108107
삼성물산(주),000830,2013/12,1971450,266372,433302,1341505,140191,265732
삼성물산(주),028260,2014/12,1632696,455072,213411,1287900,424287,92604
삼성물산(주),000830,2014/12,2227257,285519,652364,1675206,360819,527572
삼성물산(주),028260,2015/12,2145953,2685651,37138,1424124,2361441,-209030
삼성물산(주),028260,2016/12,3331732,20842,139525,2399354,409565,31557
삼성물산(주),028260,2017/12,3652055,481104,881268,2529860,463362,561914
삼성물산(주),028260,2018/12,3985309,1748244,1103890,2743584,1182377,709401
삼성물산(주),028260,2019/12,3802829,1047891,866770,2636441,541071,583500
삼성물산(주),028260,2020/12,3365486,1160651,857080,2036661,320230,278155
삼성물산(주),028260,2021/12,4020939,1829084,1195983,2231820,1916891,249274
삼성물산(주),028260,2022/12,6039150,2544957,2528524,3193157,1461808,939412
삼성바이오로직스(주),207940,2012/12,0,-74388,-83437,0,-34950,-39712
삼성바이오로직스(주),207940,2013/12,43747,-140762,-146354,4,-62419,-64880
삼성바이오로직스(주),207940,2014/12,-13955,-83939,-105197,-54320,-27968,-80886
삼성바이오로직스(주),207940,2015/12,,,,-23507,1904946,-203642
삼성바이오로직스(주),207940,2016/12,,,,26534,-176823,-30423
삼성바이오로직스(주),207940,2017/12,,,,131800,-96972,65979
삼성바이오로직스(주),207940,2018/12,,,,145160,224109,55679
삼성바이오로직스(주),207940,2019/12,,,,192007,202904,91742
삼성바이오로직스(주),207940,2020/12,416076,240975,292787,415795,250969,292589
삼성바이오로직스(주),207940,2021/12,726451,393589,537309,725891,423177,536495
삼성바이오로직스(주),207940,2022/12,1468448,798056,983627,1200232,686793,968051
삼성에스디에스(주),018260,2009/12,594782,274442,338391,523090,236305,296996
삼성에스디에스(주),018260,2010/12,782678,327635,424337,695310,313257,390865
삼성에스디에스(주),018260,2011/12,899158,332901,422637,757927,281832,350021
삼성에스디에스(주),018260,2012/12,1120794,407165,558006,931517,361121,464804
삼성에스디에스(주),018260,2013/12,1131912,325983,505629,820582,242861,328654
삼성에스디에스(주),018260,2014/12,1292732,434273,593419,929661,310680,364358
삼성에스디에스(주),018260,2015/12,1292608,469831,588251,876891,350251,339767
삼성에스디에스(주),018260,2016/12,1417793,514328,627092,876669,242425,276808
삼성에스디에스(주),018260,2017/12,1494604,541772,731559,1012201,369686,457931
삼성에스디에스(주),018260,2018/12,1664389,638792,877356,1218690,534497,666607
삼성에스디에스(주),018260,2019/12,1793928,750449,990089,1268257,520825,691675
삼성에스디에스(주),018260,2020/12,1689748,452909,871618,1150918,266592,582117
삼성에스디에스(주),018260,2021/12,1683163,633381,808098,1016174,327599,406734
삼성에스디에스(주),018260,2022/12,1900556,1130013,916074,941982,530146,296153
삼성엔지니어링(주),028050,2009/12,617473,264203,336896,580809,258896,315615
삼성엔지니어링(주),028050,2010/12,810375,336623,412254,788239,352259,409827
삼성엔지니어링(주),028050,2011/12,1078715,514526,717266,963184,475492,651556
삼성엔지니어링(주),028050,2012/12,1287559,521075,732289,1252633,518977,722483
삼성엔지니어링(주),028050,2013/12,-547009,-708659,-1028047,161902,-688438,-277673
삼성엔지니어링(주),028050,2014/12,545961,56353,161833,664377,-52137,302852
삼성엔지니어링(주),028050,2015/12,-1089052,-1304349,-1454334,-812756,-1349231,-1136966
삼성엔지니어링(주),028050,2016/12,483050,10265,71164,517948,-2148,132695
삼성엔지니어링(주),028050,2017/12,336246,-71232,21716,171670,-96604,-124985
삼성엔지니어링(주),028050,2018/12,538264,62856,196396,315285,27493,-4438
삼성엔지니어링(주),028050,2019/12,799463,323810,422717,572282,152525,231216
삼성엔지니어링(주),028050,2020/12,672279,252136,361183,534806,232095,256868
삼성엔지니어링(주),028050,2021/12,861320,351071,503289,624516,177152,289058
삼성엔지니어링(주),028050,2022/12,1080926,595319,702943,859977,307787,504881
삼성전기(주),009150,2009/12,1180927,325108,482184,674926,208711,264342
삼성전기(주),009150,2010/12,1691419,666716,778114,873635,435800,362827
삼성전기(주),009150,2011/12,981441,392382,320857,672469,294261,182940
삼성전기(주),009150,2012/12,1388929,452006,580477,960866,498073,373390
삼성전기(주),009150,2013/12,1547316,345692,463965,1094978,244229,284713
삼성전기(주),009150,2014/12,1096906,508912,1676,612444,451590,-202842
삼성전기(주),009150,2015/12,1311552,20643,301332,743669,118432,1565
삼성전기(주),009150,2016/12,1026764,22914,24400,548207,-63793,-250236
삼성전기(주),009150,2017/12,1408415,177256,306203,835430,-168730,-50659
삼성전기(주),009150,2018/12,2387492,685019,1018053,1523227,317643,397903
삼성전기(주),009150,2019/12,2050823,528049,733969,1529313,441673,426915
삼성전기(주),009150,2020/12,1939740,623811,829131,1324800,357386,406668
삼성전기(주),009150,2021/12,2547938,915432,1486873,1897465,809918,1083624
삼성전기(주),009150,2022/12,2263146,993519,1182836,1609673,701358,799695
삼성전자(주),005930,2009/12,41728807,9760550,10925259,24665466,6208140,7387134
삼성전자(주),005930,2010/12,51963504,16146525,17296536,34268802,13236461,14924141
삼성전자(주),005930,2011/12,52856651,13734067,16249717,30409811,10029152,11701700
삼성전자(주),005930,2012/12,74451682,23845285,29049338,41774380,17398530,18510436
삼성전자(주),005930,2013/12,90996358,30474764,36785013,47640561,17929520,21807005
삼성전자(주),005930,2014/12,77927187,23394358,25025071,38636834,14591781,13924994
삼성전자(주),005930,2015/12,77171364,19060144,26413442,35545709,12238469,13398215
삼성전자(주),005930,2016/12,81589030,22726092,29240672,36656560,11579749,13647436
삼성전자(주),005930,2017/12,110284715,42186747,53645038,60515350,28800837,34857091
삼성전자(주),005930,2018/12,111377004,44344857,58886669,68715364,32815127,43699451
삼성전자(주),005930,2019/12,83161332,21738865,27768509,41154415,15353323,14115067
삼성전자(주),005930,2020/12,92318692,26407832,35993876,49557772,15615018,20518974
삼성전자(주),005930,2021/12,113193457,39907450,51633856,63921272,30970954,31993162
삼성전자(주),005930,2022/12,112189590,55654077,43376630,59278090,25418778,25319329
삼성제약(주),001360,2009/12,,,,14623,1317,257
삼성제약(주),001360,2010/12,,,,16626,-1092,2086
삼성제약(주),001360,2011/12,,,,17946,-1748,456
삼성제약(주),001360,2012/12,,,,19137,-3132,542
삼성제약(주),001360,2013/12,,,,17398,-18489,-11418
삼성제약(주),001360,2014/12,,,,8499,-23748,-19820
삼성제약(주),001360,2015/12,11271,-994,-1870,9503,641,-812
삼성제약(주),001360,2016/12,7609,-21618,-9588,7699,-16967,-6114
삼성제약(주),001360,2017/12,5082,-7540,-6880,3584,-11884,-6701
삼성제약(주),001360,2018/12,8589,-2076,-4784,6423,-1344,-4122
삼성제약(주),001360,2019/12,,,,9399,6885,-6471
삼성제약(주),001360,2020/12,,,,10451,-39877,-10044
삼성제약(주),001360,2021/12,,,,9282,-40276,-18140
삼성제약(주),001360,2022/12,,,,24619,-25093,-13961
삼성중공업(주),010140,2009/12,1245676,701738,863308,1139141,669855,793631
삼성중공업(주),010140,2010/12,1689460,1000517,1432745,1594561,976469,1377710
삼성중공업(주),010140,2011/12,1763379,851115,1159979,1690495,863934,1101702
삼성중공업(주),010140,2012/12,1935128,796388,1205657,1836270,741218,1149970
삼성중공업(주),010140,2013/12,1796845,632205,914214,1757821,652446,924555
삼성중공업(주),010140,2014/12,762704,147320,183020,646117,112371,142738
삼성중공업(주),010140,2015/12,-961616,-1212110,-1501905,-1201465,-1252040,-1664576
삼성중공업(주),010140,2016/12,475080,-138777,-147200,371815,-134735,-181721
삼성중공업(주),010140,2017/12,-150429,-340748,-524164,-187626,-337606,-492370
삼성중공업(주),010140,2018/12,-4146,-388189,-409252,-117216,-436189,-463797
삼성중공업(주),010140,2019/12,61271,-1315353,-616586,-50633,-1351397,-650084
삼성중공업(주),010140,2020/12,-465542,-1492700,-1054144,-489853,-1428045,-1012036
삼성중공업(주),010140,2021/12,-765662,-1452070,-1311956,-766080,-1270864,-1192048
삼성중공업(주),010140,2022/12,-462220,-627412,-854421,-500997,-779885,-915102
삼아알미늄(주),006110,2009/12,,,,16745,5408,9612
삼아알미늄(주),006110,2010/12,,,,15905,5939,8644
삼아알미늄(주),006110,2011/12,,,,13449,2602,6069
삼아알미늄(주),006110,2012/12,,,,12820,2763,5033
삼아알미늄(주),006110,2013/12,,,,8546,375,1164
삼아알미늄(주),006110,2014/12,,,,7725,884,194
삼아알미늄(주),006110,2015/12,,,,5861,-3332,-1782
삼아알미늄(주),006110,2016/12,,,,11057,1011,3590
삼아알미늄(주),006110,2017/12,,,,11153,124,3458
삼아알미늄(주),006110,2018/12,15802,2768,5530,14367,2768,5500
삼아알미늄(주),006110,2019/12,18456,4952,6441,15397,4952,6113
삼아알미늄(주),006110,2020/12,19642,3512,7381,17593,3512,7986
삼아알미늄(주),006110,2021/12,30529,12153,15447,28097,12153,15588
삼아알미늄(주),006110,2022/12,38573,17207,22571,35898,17207,22413
삼양식품(주),003230,2009/12,79939,19707,26714,76844,18833,25214
삼양식품(주),003230,2010/12,66253,10102,14107,66257,8639,14107
삼양식품(주),003230,2011/12,66647,9580,14930,65611,9762,15050
삼양식품(주),003230,2012/12,71213,5271,7593,65102,5926,8095
삼양식품(주),003230,2013/12,72365,3367,10189,64776,5898,11776
삼양식품(주),003230,2014/12,77323,4068,9715,69201,7509,9557
삼양식품(주),003230,2015/12,71669,-3403,7149,64360,-6021,6926
삼양식품(주),003230,2016/12,91965,18793,25274,84879,17894,22425
삼양식품(주),003230,2017/12,117941,29104,43320,111377,26950,40696
삼양식품(주),003230,2018/12,125570,35305,55177,117817,34163,51181
삼양식품(주),003230,2019/12,157142,60029,78285,140340,51296,66044
삼양식품(주),003230,2020/12,191473,67974,95338,170524,57893,79590
삼양식품(주),003230,2021/12,170638,56658,65363,156241,49033,56305
삼양식품(주),003230,2022/12,251223,80271,90376,219495,75456,86234
삼양통상(주),002170,2009/12,,,,10270,19435,6305
삼양통상(주),002170,2010/12,12157,8852,8625,9159,6699,5852
삼양통상(주),002170,2011/12,17637,11816,12480,15146,10313,10317
삼양통상(주),002170,2012/12,10148,5993,5356,7676,4652,3751
삼양통상(주),002170,2013/12,6077,3391,1805,3842,1939,209
삼양통상(주),002170,2014/12,14286,10214,9558,12521,10095,8595
삼양통상(주),002170,2015/12,17580,10527,12035,16186,10897,11812
삼양통상(주),002170,2016/12,37253,22854,31109,36039,23255,31039
삼양통상(주),002170,2017/12,35378,24930,30175,33705,24441,29435
삼양통상(주),002170,2018/12,37218,25295,32126,35088,26275,30828
삼양통상(주),002170,2019/12,56435,44200,49437,54085,43043,47954
삼양통상(주),002170,2020/12,65191,49910,57697,61681,49954,55150
삼양통상(주),002170,2021/12,44067,33140,36387,40474,30686,33878
삼양통상(주),002170,2022/12,24706,15101,16445,21096,12823,14183
삼영무역(주),002810,2009/12,,,,17087,13258,6070
삼영무역(주),002810,2010/12,25756,20806,12573,23325,9547,11843
삼영무역(주),002810,2011/12,21675,15455,8706,19675,8950,8486
삼영무역(주),002810,2012/12,18572,21982,5196,17069,16880,5388
삼영무역(주),002810,2013/12,17804,20099,4255,15787,15368,3930
삼영무역(주),002810,2014/12,18932,21518,4979,16824,14175,4620
삼영무역(주),002810,2015/12,17157,19018,2939,14779,13993,2525
삼영무역(주),002810,2016/12,19695,24512,5209,17276,15937,4738
삼영무역(주),002810,2017/12,24649,28572,9915,20920,14613,8093
삼영무역(주),002810,2018/12,20779,28936,6806,17469,52234,5504
삼영무역(주),002810,2019/12,25977,34852,9196,19642,31490,7311
삼영무역(주),002810,2020/12,47740,34665,22353,19343,14783,8258
삼영무역(주),002810,2021/12,50912,44918,23952,24506,31386,13016
삼영무역(주),002810,2022/12,49803,57700,19352,20548,33625,9710
삼영전자공업(주),005680,2009/12,36674,14323,11966,20231,13472,4564
삼영전자공업(주),005680,2010/12,47268,19404,22773,35962,18532,20420
삼영전자공업(주),005680,2011/12,47077,20070,22616,36532,19804,21718
삼영전자공업(주),005680,2012/12,34300,8622,11521,26259,9570,10421
삼영전자공업(주),005680,2013/12,33523,12888,10848,23978,12254,8406
삼영전자공업(주),005680,2014/12,36914,18510,14246,26508,17050,10330
삼영전자공업(주),005680,2015/12,33580,13828,11675,22377,11256,7190
삼영전자공업(주),005680,2016/12,32006,13208,9650,22615,11103,7246
삼영전자공업(주),005680,2017/12,31049,10580,8928,22874,12301,7531
삼영전자공업(주),005680,2018/12,34439,15130,13097,23380,13234,8882
삼영전자공업(주),005680,2019/12,24762,8554,4637,14574,8595,899
삼영전자공업(주),005680,2020/12,29047,11424,9250,18996,11046,5006
삼영전자공업(주),005680,2021/12,36610,17030,15712,26673,16737,12626
삼영전자공업(주),005680,2022/12,36283,18179,16282,28670,18484,14583
삼영화학공업(주),003720,2009/12,24119,7666,10401,21743,7666,10630
삼영화학공업(주),003720,2010/12,33811,10495,14319,34196,16658,20184
삼영화학공업(주),003720,2011/12,45751,18735,27236,44613,22675,30730
삼영화학공업(주),003720,2012/12,26361,5079,6853,24035,8749,9958
삼영화학공업(주),003720,2013/12,11517,-8478,-7593,12124,-1702,-1217
삼영화학공업(주),003720,2014/12,5797,-17222,-10930,5141,-12453,-6817
삼영화학공업(주),003720,2015/12,851,-12796,-12464,5407,-4409,-4664
삼영화학공업(주),003720,2016/12,5904,-10744,-6352,9177,-32163,106
삼영화학공업(주),003720,2017/12,-899,-31805,-13789,5168,-21471,-6347
삼영화학공업(주),003720,2018/12,6180,-7812,-6275,6045,-6889,-5340
삼영화학공업(주),003720,2019/12,11394,-1893,-906,9412,-2012,-1192
삼영화학공업(주),003720,2020/12,15851,1151,1317,12558,215,415
삼영화학공업(주),003720,2021/12,17964,3632,2592,15715,3481,2614
삼영화학공업(주),003720,2022/12,17614,1087,1039,17139,2702,2879
삼익티에이치케이(주),004380,2009/12,28267,9600,8766,25705,8941,7759
삼익티에이치케이(주),004380,2010/12,,,,56052,18549,34551
삼익티에이치케이(주),004380,2011/12,,,,56675,24606,34527
삼익티에이치케이(주),004380,2012/12,,,,28725,9492,4629
삼익티에이치케이(주),004380,2013/12,,,,42521,17296,18408
삼익티에이치케이(주),004380,2014/12,,,,41106,17643,16929
삼익티에이치케이(주),004380,2015/12,,,,50945,17798,24561
삼익티에이치케이(주),004380,2016/12,,,,49917,16537,21666
삼익티에이치케이(주),004380,2017/12,,,,66516,28235,34942
삼익티에이치케이(주),004380,2018/12,,,,56057,18105,25502
삼익티에이치케이(주),004380,2019/12,,,,37445,3265,7453
삼익티에이치케이(주),004380,2020/12,,,,33966,4458,5737
삼익티에이치케이(주),004380,2021/12,,,,43531,11812,14810
삼익티에이치케이(주),004380,2022/12,54608,16649,20638,54608,16418,20670
삼일제약(주),000520,2009/12,,,,37768,7064,-11122
삼일제약(주),000520,2010/12,43624,1942,4078,43628,1933,899
