,상장기간
14187,24
14188,25
14189,26
14190,27
14191,28
14192,0
14193,0
14194,0
14195,0
14196,0
14197,1
14198,2
14199,3
14200,4
14201,5
14202,6
14203,7
14204,8
14205,9
14206,10
14207,11
14208,12
14209,13
14210,14
14211,15
14212,16
14213,17
14214,18
14215,19
14216,0
14217,0
14218,0
14219,0
14220,0
14221,0
14222,1
14223,2
14224,3
14225,4
14226,5
14227,6
14228,18
14229,19
14230,20
14231,21
14232,22
14233,23
14234,24
14235,25
14236,26
14237,27
14238,28
14239,29
14240,13
14241,14
14242,15
14243,16
14244,17
14245,18
14246,19
14247,20
14248,21
14249,22
14250,23
14251,24
14252,11
14253,12
14254,13
14255,14
14256,15
14257,16
14258,17
14259,18
14260,19
14261,20
14262,21
14263,22
14264,0
14265,0
14266,0
14267,0
14268,0
14269,0
14270,1
14271,2
14272,3
14273,4
14274,5
14275,6
14276,19
14277,20
14278,21
14279,12
14280,13
14281,14
14282,15
14283,16
14284,17
14285,18
14286,19
14287,20
14288,21
14289,22
14290,23
14291,19
14292,20
14293,21
14294,22
14295,23
14296,24
14297,25
14298,26
14299,27
14300,28
14301,29
14302,30
14303,0
14304,0
14305,0
14306,1
14307,1
14308,2
14309,2
14310,3
14311,4
14312,5
14313,6
14314,7
14315,8
14316,0
14317,0
14318,0
14319,0
14320,0
14321,0
14322,0
14323,1
14324,2
14325,3
14326,4
14327,5
14328,10
14329,11
14330,12
14331,13
14332,14
14333,15
14334,16
14335,17
14336,18
14337,19
14338,20
14339,21
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,1
14349,2
14350,3
14351,4
14352,0
14353,0
14354,0
14355,0
14356,0
14357,0
14358,0
14359,0
14360,0
14361,0
14362,1
14363,2
14364,0
14365,0
14366,0
14367,0
14368,1
14369,2
14370,3
14371,4
14372,2
14373,3
14374,4
14375,5
14376,6
14377,7
14378,8
14379,11
14380,12
14381,13
14382,14
14383,15
14384,16
14385,17
14386,18
14387,19
14388,20
14389,21
14390,22
14391,1
14392,2
14393,3
14394,4
14395,5
14396,6
14397,7
14398,8
14399,9
14400,10
14401,11
14402,12
14403,0
14404,0
14405,1
14406,2
14407,3
14408,4
14409,5
14410,6
14411,7
14412,8
14413,9
14414,10
14415,10
14416,11
14417,12
14418,13
14419,14
14420,15
14421,16
14422,17
14423,18
14424,19
14425,20
14426,21
14427,0
14428,0
14429,0
14430,0
14431,1
14432,2
14433,0
14434,0
14435,0
14436,1
14437,2
14438,3
14439,10
14440,0
14441,0
14442,0
14443,0
14444,1
14445,2
14446,3
14447,4
14448,5
14449,6
14450,7
14451,8
14452,18
14453,19
14454,20
14455,21
14456,22
14457,23
14458,0
14459,0
14460,0
14461,0
14462,1
14463,2
14464,3
14465,4
14466,5
14467,6
14468,7
14469,8
14470,0
14471,0
14472,0
14473,0
14474,1
14475,2
14476,3
14477,4
14478,5
14479,7
14480,8
14481,9
14482,10
14483,11
14484,12
14485,13
14486,14
14487,15
14488,16
14489,17
14490,18
14491,2
14492,3
14493,4
14494,5
14495,6
14496,7
14497,8
14498,9
14499,10
14500,11
14501,12
14502,13
14503,0
14504,0
14505,0
14506,0
14507,1
14508,2
14509,3
14510,4
14511,5
14512,6
14513,7
14514,8
14515,12
14516,13
14517,14
14518,15
14519,16
14520,17
14521,18
14522,19
14523,20
14524,21
14525,22
14526,23
14527,0
14528,0
14529,0
14530,0
14531,0
14532,0
14533,0
14534,1
14535,2
14536,3
14537,4
14538,5
14539,1
14540,2
14541,3
14542,4
14543,5
14544,6
14545,7
14546,8
14547,9
14548,10
14549,11
14550,12
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,1
14558,2
14559,3
14560,4
14561,5
14562,6
14563,0
14564,1
14565,2
14566,3
14567,4
14568,1
14569,2
14570,3
14571,4
14572,5
14573,6
14574,7
14575,8
14576,0
14577,0
14578,0
14579,1
14580,2
14581,3
14582,4
14583,0
14584,0
14585,0
14586,0
14587,0
14588,1
14589,2
14590,3
14591,4
14592,5
14593,6
14594,7
14595,2
14596,3
14597,4
14598,5
14599,6
14600,7
14601,8
14602,9
14603,10
14604,11
14605,12
14606,0
14607,0
14608,0
14609,0
14610,1
14611,2
14612,3
14613,4
14614,5
14615,6
14616,3
14617,4
14618,5
14619,6
14620,7
14621,8
14622,9
14623,10
14624,11
14625,12
14626,13
14627,14
14628,12
14629,15
14630,10
14631,5
14632,6
14633,7
14634,0
14635,0
14636,0
14637,0
14638,0
14639,0
14640,1
14641,2
14642,12
14643,13
14644,14
14645,15
14646,16
14647,17
14648,18
14649,19
14650,20
14651,21
14652,22
14653,23
14654,3
14655,4
14656,5
14657,6
14658,7
14659,8
14660,9
14661,10
14662,11
14663,12
14664,13
14665,14
14666,4
14667,5
14668,6
14669,7
14670,8
14671,9
14672,10
14673,11
14674,12
14675,13
14676,14
14677,15
14678,0
14679,1
14680,2
14681,3
14682,4
14683,5
14684,6
14685,7
14686,8
14687,9
14688,10
14689,11
14690,13
14691,14
14692,15
14693,16
14694,17
14695,18
14696,19
14697,20
14698,21
14699,22
14700,23
14701,24
14702,0
14703,0
14704,0
14705,0
14706,0
14707,1
14708,2
14709,3
14710,3
14711,4
14712,5
14713,6
14714,7
14715,8
14716,9
14717,10
14718,11
14719,7
14720,10
14721,11
14722,12
14723,13
14724,14
14725,15
14726,16
14727,17
14728,18
14729,19
14730,20
14731,7
14732,8
14733,9
14734,10
14735,11
14736,12
14737,13
14738,14
14739,15
14740,16
14741,17
14742,18
14743,5
14744,6
14745,7
14746,8
14747,9
14748,10
14749,11
14750,12
14751,13
14752,14
14753,15
14754,16
14755,0
14756,0
14757,1
14758,2
14759,0
14760,0
14761,0
14762,0
14763,1
14764,2
14765,3
14766,4
14767,5
14768,6
14769,7
14770,8
14771,13
14772,14
14773,15
14774,16
14775,17
14776,18
14777,19
14778,20
14779,21
14780,22
14781,23
14782,24
14783,11
14784,12
14785,13
14786,14
14787,15
14788,16
14789,17
14790,18
14791,19
14792,20
14793,21
14794,22
14795,2
14796,3
14797,4
14798,5
14799,6
14800,7
14801,8
14802,9
14803,10
14804,0
14805,1
14806,0
14807,1
14808,2
14809,3
14810,4
14811,0
14812,0
14813,0
14814,0
14815,0
14816,0
14817,1
14818,2
14819,3
14820,4
14821,5
14822,13
14823,14
14824,15
14825,16
14826,17
14827,18
14828,19
14829,20
14830,21
14831,22
14832,14
14833,15
14834,16
14835,17
14836,11
14837,12
14838,13
14839,14
14840,15
14841,16
14842,17
14843,18
14844,19
14845,17
14846,4
14847,18
14848,5
14849,6
14850,19
14851,20
14852,7
14853,8
14854,21
14855,22
14856,9
14857,10
14858,23
14859,24
14860,11
14861,25
14862,12
14863,13
14864,26
14865,14
14866,27
14867,28
14868,15
14869,9
14870,10
14871,11
14872,12
14873,13
14874,9
14875,10
14876,11
14877,12
14878,13
14879,14
14880,15
14881,16
14882,17
14883,18
14884,19
14885,20
14886,0
14887,0
14888,0
14889,0
14890,1
14891,2
14892,3
14893,4
14894,5
14895,6
14896,0
14897,0
14898,0
14899,0
14900,0
14901,1
14902,2
14903,3
14904,4
14905,5
14906,6
14907,7
14908,0
14909,1
14910,2
14911,3
14912,4
14913,5
14914,0
14915,0
14916,1
14917,2
14918,0
14919,1
14920,2
14921,3
14922,4
14923,5
14924,0
14925,0
14926,0
14927,0
14928,0
14929,0
14930,0
14931,0
14932,0
14933,1
14934,2
14935,8
14936,9
14937,10
14938,11
14939,12
14940,13
14941,14
14942,15
14943,16
14944,17
14945,18
14946,19
14947,20
14948,21
14949,0
14950,0
14951,0
14952,1
14953,2
14954,3
14955,4
14956,0
14957,0
14958,0
14959,0
14960,0
14961,0
14962,0
14963,0
14964,0
14965,1
14966,2
14967,3
14968,16
14969,17
14970,18
14971,19
14972,20
14973,21
14974,22
14975,23
14976,24
14977,25
14978,26
14979,27
14980,4
14981,5
14982,6
14983,7
14984,8
14985,9
14986,10
14987,11
14988,12
14989,13
14990,14
14991,15
14992,0
14993,0
14994,0
14995,0
14996,1
14997,2
14998,3
14999,4
15000,5
15001,6
15002,7
15003,8
15004,2
15005,3
15006,4
15007,5
15008,6
15009,7
15010,8
15011,9
15012,10
15013,11
15014,12
15015,13
15016,0
15017,0
15018,0
15019,0
15020,0
15021,0
15022,0
15023,1
15024,2
15025,3
15026,4
15027,5
15028,6
15029,7
15030,8
15031,9
15032,10
15033,11
15034,12
15035,13
15036,14
15037,1
15038,2
15039,3
15040,4
15041,5
15042,6
15043,11
15044,12
15045,13
15046,14
15047,15
15048,16
15049,17
15050,18
15051,19
15052,20
15053,21
15054,22
15055,0
15056,0
15057,0
15058,0
15059,0
15060,1
15061,2
15062,3
15063,4
15064,5
15065,6
15066,7
15067,0
15068,0
15069,0
15070,0
15071,0
15072,1
15073,2
15074,3
15075,4
15076,5
15077,11
15078,12
15079,13
15080,14
15081,15
15082,16
15083,17
15084,18
15085,19
15086,20
15087,21
15088,22
15089,1
15090,2
15091,3
15092,4
15093,5
15094,12
15095,13
15096,14
15097,15
15098,16
15099,17
15100,18
15101,19
15102,20
15103,21
15104,22
15105,23
15106,0
15107,0
15108,0
15109,0
15110,0
15111,0
15112,1
15113,2
15114,3
15115,4
15116,5
15117,6
15118,2
15119,3
15120,4
15121,5
15122,6
15123,7
15124,8
15125,9
15126,10
15127,11
15128,12
15129,13
15130,0
15131,0
15132,1
15133,2
15134,3
15135,4
15136,5
15137,6
15138,7
15139,8
15140,9
15141,10
15142,3
15143,4
15144,5
15145,6
15146,7
15147,8
15148,9
15149,10
15150,11
15151,12
15152,13
15153,14
15154,10
15155,11
15156,12
15157,13
15158,14
15159,15
15160,16
15161,17
15162,18
15163,19
15164,20
15165,21
15166,0
15167,1
15168,1
15169,2
15170,3
15171,4
15172,5
15173,6
15174,7
15175,8
15176,9
15177,10
15178,11
15179,12
15180,12
15181,13
15182,14
15183,15
15184,16
15185,17
15186,18
15187,19
15188,20
15189,21
15190,22
15191,23
15192,0
15193,0
15194,1
15195,2
15196,3
15197,4
15198,5
15199,6
15200,7
15201,8
15202,9
15203,10
15204,0
15205,0
15206,0
15207,0
15208,0
15209,1
15210,2
15211,3
15212,1
15213,4
15214,2
15215,3
15216,4
15217,15
15218,16
15219,17
15220,18
15221,19
15222,20
15223,21
15224,22
15225,23
15226,24
15227,25
15228,26
15229,8
15230,9
15231,10
15232,18
15233,19
15234,20
15235,21
15236,22
15237,23
15238,24
15239,25
15240,26
15241,27
15242,28
15243,29
15244,0
15245,0
15246,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,1
15256,13
15257,14
15258,15
15259,16
15260,17
15261,18
15262,19
15263,20
15264,21
15265,22
15266,23
15267,24
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15274,1
15275,2
15276,3
15277,4
15278,5
15279,6
15280,4
15281,5
15282,6
15283,7
15284,8
15285,9
15286,10
15287,11
15288,12
15289,13
15290,14
15291,15
15292,0
15293,1
15294,2
15295,3
15296,4
15297,5
15298,6
15299,11
15300,12
15301,13
15302,14
15303,15
15304,16
15305,17
15306,18
15307,19
15308,20
15309,21
15310,22
15311,0
15312,0
15313,0
15314,0
15315,10
15316,11
15317,12
15318,13
15319,14
15320,15
15321,16
15322,17
15323,18
15324,19
15325,20
15326,21
15327,11
15328,12
15329,13
15330,14
15331,15
15332,16
15333,17
15334,18
15335,19
15336,20
15337,21
15338,22
15339,0
15340,1
15341,2
15342,3
15343,4
15344,5
15345,6
15346,7
15347,5
15348,6
15349,7
15350,8
15351,9
15352,10
15353,11
15354,12
15355,13
15356,14
15357,15
15358,16
15359,0
15360,0
15361,0
15362,0
15363,0
15364,0
15365,0
15366,0
15367,1
15368,0
15369,1
15370,0
15371,0
15372,0
15373,0
15374,1
15375,2
15376,3
15377,4
15378,0
15379,0
15380,0
15381,1
15382,2
15383,3
15384,4
15385,5
15386,5
15387,6
15388,7
15389,8
15390,9
15391,10
15392,11
15393,12
15394,13
15395,14
15396,15
15397,16
15398,1
15399,2
15400,3
15401,4
15402,5
15403,6
15404,7
15405,8
15406,9
15407,10
15408,11
15409,12
15410,11
15411,12
15412,13
15413,14
15414,15
15415,16
15416,17
15417,18
15418,19
15419,20
15420,21
15421,22
15422,1
15423,2
15424,3
15425,4
15426,5
15427,6
15428,7
15429,8
15430,0
15431,1
15432,2
15433,3
15434,4
15435,5
15436,6
15437,7
15438,8
15439,9
15440,10
15441,11
15442,0
15443,0
15444,0
15445,0
15446,0
15447,1
15448,2
15449,3
15450,4
15451,5
15452,6
15453,7
15454,8
15455,9
15456,10
15457,11
15458,12
15459,13
15460,14
15461,15
15462,16
15463,17
15464,18
15465,1
15466,2
15467,3
15468,4
15469,5
15470,6
15471,7
15472,17
15473,18
15474,7
15475,8
15476,9
15477,10
15478,11
15479,12
15480,13
15481,14
15482,15
15483,16
15484,17
15485,18
15486,1
15487,2
15488,3
15489,4
15490,5
15491,6
15492,7
15493,8
15494,9
15495,10
15496,11
15497,12
15498,13
15499,14
15500,15
15501,16
15502,17
15503,18
15504,19
15505,20
15506,0
15507,0
15508,0
15509,0
15510,0
15511,1
15512,2
15513,3
15514,4
15515,5
15516,6
15517,7
15518,13
15519,14
15520,15
15521,16
15522,17
15523,18
15524,19
15525,20
15526,21
15527,22
15528,23
15529,24
15530,0
15531,0
15532,1
15533,2
15534,3
15535,4
15536,5
15537,6
15538,7
15539,8
15540,9
15541,10
15542,3
15543,4
15544,5
15545,6
15546,7
15547,8
15548,9
15549,10
15550,11
15551,12
15552,13
15553,14
15554,9
15555,10
15556,11
15557,12
15558,13
15559,14
15560,15
15561,16
15562,17
15563,18
15564,19
15565,20
15566,0
15567,1
15568,2
15569,10
15570,11
15571,12
15572,13
15573,14
15574,15
15575,16
15576,17
15577,18
15578,19
15579,20
15580,21
15581,4
15582,5
15583,6
15584,7
15585,8
15586,9
15587,10
15588,11
15589,12
15590,13
15591,14
15592,15
15593,21
15594,22
15595,23
15596,24
15597,0
15598,0
15599,0
15600,1
15601,2
15602,3
15603,4
15604,1
15605,5
15606,6
15607,2
15608,3
15609,7
15610,4
15611,15
15612,16
15613,17
15614,18
15615,19
15616,20
15617,21
15618,22
15619,23
15620,24
15621,25
15622,26
15623,2
15624,3
15625,4
15626,5
15627,6
15628,7
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,0
15637,1
15638,2
15639,3
15640,4
15641,0
15642,0
15643,0
15644,0
15645,0
15646,0
15647,0
15648,0
15649,0
15650,1
15651,2
15652,3
15653,12
15654,13
15655,14
15656,15
15657,16
15658,17
15659,18
15660,19
15661,20
15662,21
15663,22
15664,23
15665,1
15666,2
15667,3
15668,4
15669,1
15670,2
15671,3
15672,4
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,1
15681,2
15682,3
15683,4
15684,13
15685,14
15686,15
15687,16
15688,17
15689,18
15690,19
15691,20
15692,21
15693,22
15694,23
15695,24
15696,16
15697,17
15698,18
15699,19
15700,20
15701,21
15702,22
15703,23
15704,24
15705,25
15706,26
15707,27
15708,2
15709,3
15710,4
15711,5
15712,6
15713,7
15714,8
15715,9
15716,10
15717,11
15718,12
15719,13
15720,11
15721,12
15722,13
15723,14
15724,15
15725,16
15726,17
15727,18
15728,19
15729,20
15730,21
15731,22
15732,0
15733,0
15734,1
15735,2
15736,18
15737,19
15738,20
15739,21
15740,22
15741,23
15742,24
15743,25
15744,26
15745,27
15746,28
15747,29
15748,0
15749,0
15750,0
15751,0
15752,0
15753,1
15754,2
15755,0
15756,0
15757,0
15758,0
15759,1
15760,2
15761,3
15762,4
15763,5
15764,6
15765,7
15766,8
15767,11
15768,12
15769,13
15770,14
15771,15
15772,16
15773,17
15774,18
15775,19
15776,20
15777,21
15778,22
15779,11
15780,12
15781,0
15782,0
15783,0
15784,0
15785,0
15786,0
15787,1
15788,2
15789,2
15790,3
15791,4
15792,5
15793,6
15794,7
15795,8
15796,9
15797,10
15798,11
15799,12
15800,0
15801,0
15802,1
15803,2
15804,3
15805,4
15806,5
15807,6
15808,7
15809,8
15810,9
15811,10
15812,11
15813,12
15814,13
15815,5
15816,6
15817,7
15818,8
15819,9
15820,10
15821,11
15822,12
15823,13
15824,14
15825,15
15826,16
15827,0
15828,0
15829,0
15830,0
15831,1
15832,2
15833,3
15834,0
15835,0
15836,1
15837,2
15838,3
15839,4
15840,5
15841,3
15842,4
15843,5
15844,6
15845,7
15846,8
15847,9
15848,10
15849,11
15850,12
15851,13
15852,14
15853,4
15854,5
15855,6
15856,7
15857,8
15858,9
15859,10
15860,11
15861,12
15862,13
15863,14
15864,15
15865,18
15866,19
15867,20
15868,21
15869,22
15870,23
15871,24
15872,25
15873,26
15874,27
15875,28
15876,29
15877,18
15878,19
15879,20
15880,21
15881,22
15882,23
15883,24
15884,25
15885,26
15886,27
15887,28
15888,29
15889,0
15890,0
15891,0
15892,0
15893,0
15894,0
15895,0
15896,0
15897,0
15898,1
15899,2
15900,3
15901,7
15902,8
15903,9
15904,10
15905,11
15906,12
15907,13
15908,14
15909,15
15910,16
15911,17
15912,18
15913,10
15914,11
15915,12
15916,13
15917,14
15918,15
15919,16
15920,17
15921,18
15922,19
15923,20
15924,21
15925,0
15926,0
15927,0
15928,0
15929,0
15930,0
15931,0
15932,0
15933,0
15934,1
15935,0
15936,0
15937,0
15938,0
15939,0
15940,1
15941,2
15942,3
15943,4
15944,5
15945,6
15946,7
15947,10
15948,11
15949,12
15950,13
15951,14
15952,15
15953,16
15954,17
15955,18
15956,19
15957,20
15958,21
15959,6
15960,7
15961,8
15962,9
15963,10
15964,11
15965,12
15966,13
15967,14
15968,15
15969,16
15970,17
15971,2
15972,3
15973,4
15974,5
15975,6
15976,7
15977,8
15978,9
15979,10
15980,11
15981,12
15982,13
15983,0
15984,1
15985,2
15986,3
15987,4
15988,5
15989,6
15990,7
15991,0
15992,0
15993,0
15994,0
15995,0
15996,1
15997,2
15998,3
15999,4
16000,5
16001,0
16002,0
16003,0
16004,1
16005,2
16006,3
16007,4
16008,5
16009,6
16010,7
16011,5
16012,6
16013,7
16014,8
16015,9
16016,10
16017,11
16018,12
16019,13
16020,14
16021,15
16022,16
16023,17
16024,18
16025,19
16026,20
16027,0
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16034,1
16035,2
16036,3
16037,4
16038,5
16039,0
16040,0
16041,0
16042,0
16043,1
16044,2
16045,3
16046,4
16047,5
16048,6
16049,7
16050,8
16051,0
16052,1
16053,2
16054,3
16055,4
16056,5
16057,6
16058,7
16059,8
16060,9
16061,10
16062,11
16063,15
16064,16
16065,17
16066,18
16067,19
16068,20
16069,21
16070,22
16071,23
16072,24
16073,25
16074,26
16075,9
16076,10
16077,11
16078,12
16079,13
16080,14
16081,15
16082,16
16083,17
16084,18
16085,19
16086,20
16087,18
16088,19
16089,20
16090,21
16091,22
16092,23
16093,24
16094,25
16095,26
16096,27
16097,28
16098,29
16099,1
16100,2
16101,3
16102,4
16103,5
16104,6
16105,7
16106,8
16107,9
16108,10
16109,11
16110,12
16111,15
16112,16
16113,17
16114,18
16115,19
16116,20
16117,21
16118,22
16119,23
16120,24
16121,25
16122,26
16123,6
16124,7
16125,8
16126,9
16127,10
16128,1
16129,2
16130,3
16131,4
16132,5
16133,6
16134,7
16135,8
16136,9
16137,10
16138,11
16139,12
16140,15
16141,16
16142,17
16143,18
16144,19
16145,20
16146,21
16147,22
16148,23
16149,24
16150,25
16151,26
16152,5
16153,6
16154,7
16155,8
16156,9
16157,10
16158,11
16159,12
16160,13
16161,14
16162,15
16163,16
16164,0
16165,0
16166,0
16167,0
16168,0
16169,0
16170,0
16171,0
16172,0
16173,1
16174,2
16175,3
16176,0
16177,0
16178,0
16179,0
16180,0
16181,1
16182,2
16183,11
16184,12
16185,13
16186,14
16187,15
16188,16
16189,17
16190,18
16191,19
16192,20
16193,21
16194,22
16195,13
16196,14
16197,15
16198,16
16199,17
16200,18
16201,19
16202,20
16203,21
16204,22
16205,23
16206,24
16207,13
16208,14
16209,15
16210,16
16211,17
16212,18
16213,19
16214,20
16215,21
16216,22
16217,23
16218,24
16219,0
16220,1
16221,1
16222,2
16223,2
16224,3
16225,3
16226,4
16227,5
16228,6
16229,7
16230,2
16231,3
16232,4
16233,5
16234,6
16235,7
16236,8
16237,9
16238,10
16239,11
16240,12
16241,13
16242,0
16243,1
16244,2
16245,0
16246,0
16247,0
16248,0
16249,0
16250,1
16251,2
16252,3
16253,4
16254,5
16255,6
16256,13
16257,14
16258,15
16259,16
16260,17
16261,18
16262,19
16263,20
16264,21
16265,22
16266,23
16267,24
16268,2
16269,3
16270,4
16271,5
16272,6
16273,7
16274,8
16275,9
16276,10
16277,0
16278,0
16279,1
16280,2
16281,3
16282,4
16283,5
16284,6
16285,7
16286,8
16287,9
16288,10
16289,1
16290,2
16291,3
16292,4
16293,5
16294,6
16295,1
16296,2
16297,3
16298,4
16299,5
16300,6
16301,7
16302,8
16303,9
16304,0
16305,0
16306,1
16307,12
16308,13
16309,14
16310,15
16311,16
16312,17
16313,18
16314,19
16315,20
16316,21
16317,22
16318,23
16319,3
16320,4
16321,5
16322,6
16323,7
16324,8
16325,9
16326,10
16327,0
16328,0
16329,1
16330,2
16331,3
16332,4
16333,5
16334,6
16335,2
16336,3
16337,4
16338,5
16339,6
16340,7
16341,8
16342,0
16343,0
16344,1
16345,2
16346,3
16347,4
16348,5
16349,6
16350,7
16351,8
16352,9
16353,5
16354,6
16355,7
16356,8
16357,9
16358,10
16359,11
16360,12
16361,13
16362,14
16363,15
16364,16
16365,0
16366,0
16367,0
16368,0
16369,0
16370,0
16371,0
16372,1
16373,2
16374,3
16375,4
16376,5
16377,0
16378,1
16379,2
16380,3
16381,4
16382,5
16383,6
16384,7
16385,8
16386,0
16387,1
16388,2
16389,3
16390,4
16391,5
16392,0
16393,0
16394,1
16395,2
16396,0
16397,0
16398,0
16399,0
16400,1
16401,2
16402,3
16403,4
16404,5
16405,6
16406,7
16407,8
16408,0
16409,1
16410,2
16411,3
16412,4
16413,5
16414,6
16415,1
16416,2
16417,3
16418,4
16419,5
16420,6
16421,7
16422,8
16423,9
16424,10
16425,18
16426,19
16427,20
16428,21
16429,22
16430,23
16431,24
16432,25
16433,26
16434,27
16435,28
16436,29
16437,1
16438,2
16439,3
16440,4
16441,5
16442,6
16443,7
16444,8
16445,2
16446,3
16447,4
16448,5
16449,6
16450,7
16451,8
16452,9
16453,10
16454,11
16455,12
16456,13
16457,1
16458,2
16459,3
16460,4
16461,5
16462,6
16463,7
16464,8
16465,0
16466,0
16467,1
16468,2
16469,3
16470,4
16471,5
16472,6
16473,7
16474,8
16475,9
16476,10
16477,3
16478,4
16479,5
16480,6
16481,7
16482,8
16483,9
16484,10
16485,11
16486,12
16487,13
16488,14
16489,0
16490,0
16491,0
16492,0
16493,0
16494,1
16495,2
16496,3
16497,11
16498,12
16499,13
16500,14
16501,15
16502,16
16503,17
16504,18
16505,19
16506,20
16507,21
16508,22
16509,1
16510,2
16511,8
16512,9
16513,10
16514,11
16515,12
16516,13
16517,14
16518,15
16519,16
16520,17
16521,18
16522,19
16523,2
16524,3
16525,4
16526,5
16527,6
16528,7
16529,8
16530,9
16531,10
16532,11
16533,12
16534,13
16535,0
16536,0
16537,0
16538,0
16539,1
16540,2
16541,3
16542,4
16543,5
16544,6
16545,7
16546,8
16547,0
16548,0
16549,1
16550,2
16551,3
16552,4
16553,5
16554,6
16555,7
16556,8
16557,3
16558,4
16559,5
16560,6
16561,7
16562,8
16563,9
16564,10
16565,11
16566,12
16567,13
16568,14
16569,0
16570,1
16571,2
16572,3
16573,4
16574,5
16575,6
16576,15
16577,16
16578,17
16579,18
16580,19
16581,20
16582,21
16583,22
16584,23
16585,24
16586,25
16587,26
16588,11
16589,12
16590,13
16591,14
16592,15
16593,16
16594,17
16595,18
16596,19
16597,20
16598,21
16599,22
16600,1
16601,2
16602,3
16603,4
16604,5
16605,6
16606,7
16607,8
16608,9
16609,10
16610,11
16611,12
16612,13
16613,14
16614,15
16615,16
16616,17
16617,18
16618,19
16619,20
16620,21
16621,0
16622,0
16623,0
16624,0
16625,0
16626,0
16627,0
16628,0
16629,1
16630,11
16631,12
16632,13
16633,14
16634,15
16635,16
16636,17
16637,18
16638,19
16639,20
16640,21
16641,22
16642,2
16643,3
16644,4
16645,5
16646,6
16647,7
16648,8
16649,9
16650,10
16651,11
16652,12
16653,13
16654,6
16655,7
16656,8
16657,9
16658,10
16659,11
16660,12
16661,13
16662,14
16663,15
16664,16
16665,17
16666,1
16667,2
16668,3
16669,4
16670,5
16671,6
16672,7
16673,8
16674,9
16675,10
16676,11
16677,12
16678,13
16679,14
16680,15
16681,0
16682,0
16683,1
16684,2
16685,3
16686,4
16687,5
16688,6
16689,7
16690,8
16691,9
16692,8
16693,9
16694,10
16695,11
16696,12
16697,13
16698,14
16699,15
16700,16
16701,17
16702,18
16703,19
16704,0
16705,0
16706,0
16707,0
16708,0
16709,0
16710,15
16711,16
16712,17
16713,18
16714,19
16715,20
16716,21
16717,22
16718,23
16719,24
16720,25
16721,26
16722,6
16723,7
16724,8
16725,9
16726,10
16727,11
16728,12
16729,13
16730,14
16731,15
16732,16
16733,17
16734,6
16735,7
16736,8
16737,9
16738,10
16739,11
16740,12
16741,13
16742,14
16743,15
16744,16
16745,17
16746,10
16747,11
16748,12
16749,13
16750,14
16751,15
16752,16
16753,17
16754,18
16755,19
16756,20
16757,21
16758,0
16759,0
16760,1
16761,0
16762,2
16763,1
16764,3
16765,4
16766,5
16767,6
16768,7
16769,8
16770,0
16771,0
16772,0
16773,0
16774,0
16775,0
16776,0
16777,0
16778,1
16779,2
16780,3
16781,4
16782,18
16783,19
16784,20
16785,21
16786,22
16787,23
16788,24
16789,25
16790,26
16791,27
16792,28
16793,29
16794,0
16795,0
16796,0
16797,0
16798,0
16799,0
16800,0
16801,0
16802,0
16803,1
16804,0
16805,0
16806,0
16807,0
16808,1
16809,2
16810,0
16811,0
16812,0
16813,0
16814,1
16815,2
16816,3
16817,0
16818,0
16819,0
16820,0
16821,1
16822,2
16823,3
16824,4
16825,5
16826,6
16827,0
16828,0
16829,0
16830,1
16831,2
16832,3
16833,4
16834,5
16835,6
16836,7
16837,0
16838,0
16839,0
16840,0
16841,0
16842,1
16843,2
16844,3
16845,4
16846,5
16847,6
16848,7
16849,1
16850,2
16851,3
16852,4
16853,15
16854,16
16855,17
16856,18
16857,19
16858,20
16859,21
16860,22
16861,23
16862,24
16863,25
16864,26
16865,21
16866,22
16867,23
16868,24
16869,25
16870,26
16871,27
16872,28
16873,29
16874,30
16875,31
16876,32
16877,11
16878,12
16879,13
16880,14
16881,15
16882,16
16883,17
16884,18
16885,19
16886,20
16887,21
16888,22
16889,0
16890,0
16891,1
16892,2
16893,3
16894,7
16895,8
16896,9
16897,10
16898,11
16899,12
16900,13
16901,14
16902,15
16903,16
16904,17
16905,18
16906,0
16907,0
16908,0
16909,0
16910,0
16911,0
16912,1
16913,2
16914,3
16915,4
16916,5
16917,6
16918,23
16919,24
16920,25
16921,26
16922,27
16923,28
16924,29
16925,30
16926,31
16927,32
16928,33
16929,34
16930,0
16931,0
16932,0
16933,0
16934,1
16935,2
16936,3
16937,4
16938,5
16939,6
16940,7
16941,8
16942,0
16943,1
16944,2
16945,10
16946,11
16947,12
16948,13
16949,14
16950,15
16951,16
16952,17
16953,18
16954,19
16955,20
16956,21
16957,0
16958,0
16959,0
16960,0
16961,1
16962,2
16963,3
16964,4
16965,5
16966,6
16967,7
16968,8
16969,17
16970,18
16971,19
16972,20
16973,21
16974,22
16975,23
16976,24
16977,25
16978,26
16979,27
16980,28
16981,20
16982,21
16983,22
16984,23
