,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,비유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출총이익증가율,당기순이익증가율,정상영업손익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,영업비용대영업수익비율,기업순이익률,금융비용대총비용비율,이자부담률,1주당매출액,1주당순이익,1주당CASHFLOW,1주당정상영업이익,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,유동비율,당좌비율,현금비율,매입채무대재고자산비율,부채비율,유동부채비율,단기차입금대총차입금비율,순운전자본비율,차입금비율,CASHFLOW대부채비율,CASHFLOW대차입금비율,CASHFLOW대총자본비율,CASHFLOW대매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의증가,기업생애주기,통계청 한국표준산업분류 10차(대분류),경영기간,상장기간,label
1207,(주)세아홀딩스,58650,2016/12,-0.2620067653298132,-0.1060236280222103,-0.4617922520221371,-0.1486594683763512,0.6443595089670642,4.896335846316762,-0.3425965403900299,-12.479902735105728,-21.818770101509603,-18.350072334742933,9.24,4.01,3.12,5.55,90.76,94.18,3.88,1.0,1.68,1008583.34,22519.0,95627.28,58696.57,36.13,51.04,56.56,17.69,63.87,56.47,43.53,113.1,149.22,73.05,10.34,33.86,77.07,42.87,48.79,11.92,50.01,19.6,30.2,8.53,10.95,0.78,1.41,1.73,13.5,2.15,4.37,4.24,6.08,1.42,1.32,382509.0,-223584.0,-221551.0,-63417.0,성숙기,제조업,15.0,16.0,0
1208,(주)세아홀딩스,58650,2017/12,1.4852641058567166,-3.062262550750426,8.914891137340271,-2.716681421708779,12.672613418209124,4.166374558888757,18.84041302490399,15.927290671043387,30.407738444528174,16.94734779756885,9.02,4.4,4.05,7.5,90.98,94.27,4.7,0.73,1.51,1198604.62,33612.0,65864.44,68643.92,38.77,52.81,63.32,18.3,61.23,57.97,42.03,105.63,168.18,79.37,6.54,36.1,72.51,39.77,45.29,15.72,45.43,14.62,23.34,6.15,6.74,0.92,1.61,2.15,13.48,2.45,5.11,4.72,6.61,1.72,1.5,263458.0,-162841.0,-147253.0,-50362.0,성숙기,제조업,16.0,17.0,0
1209,(주)세아홀딩스,58650,2018/12,3.788822807155096,-1.562263640489184,8.998776307787306,0.4899465235988008,11.080808249814558,-1.2701002632978549,7.977422911394042,-32.32224155161565,-69.4440628833702,-57.202377483829615,5.65,1.25,1.2,1.72,94.35,97.73,1.86,0.68,1.51,1294222.36,8193.0,35184.32,29378.08,40.72,53.81,68.68,18.8,59.28,55.14,44.86,107.51,145.16,67.04,10.21,28.38,81.35,50.87,59.81,12.67,53.56,8.26,12.55,3.71,3.9,0.97,1.71,2.22,14.23,2.43,5.21,4.56,6.71,1.9,1.48,140737.0,-130161.0,65540.0,76864.0,성장기,제조업,17.0,18.0,0
1210,(주)세아홀딩스,58650,2019/12,0.0511930436134661,-5.532186835655327,4.758833958462708,-3.182022591454193,-2.827832979362585,0.8341388750613923,-4.756254190499352,-10.714676365227378,-24.872112850720814,-23.81373817142079,5.3,0.98,0.89,1.58,94.7,98.18,1.58,0.76,1.54,1232665.65,7707.0,91457.99,22382.0,42.63,49.92,74.31,21.35,57.37,55.57,44.43,103.23,170.69,85.49,18.33,32.34,79.95,44.94,49.61,17.66,52.95,10.45,15.77,4.64,5.14,0.9,1.63,2.02,13.8,2.17,4.5,4.19,6.63,1.87,1.33,365832.0,-210398.0,-62670.0,93734.0,성숙기,제조업,18.0,19.0,0
1211,(주)세아홀딩스,58650,2020/12,-6.81231992182761,-15.615268147485416,-2.33724888040229,-10.13785888272172,-11.80584918805292,-10.069951701272071,-13.655526650269952,-25.48716338828358,-639.6471680594243,-85.39451344830667,4.57,-6.14,-4.96,-8.48,95.43,99.69,-4.37,0.67,1.31,1064338.69,-40606.0,114095.27,3268.89,44.68,45.08,80.76,24.54,55.32,53.63,46.37,103.15,166.64,91.52,19.85,46.45,86.46,50.0,47.42,17.87,50.88,17.44,29.63,8.08,9.66,0.81,1.48,1.78,10.0,1.85,3.53,3.9,6.06,1.81,1.16,456381.0,-220475.0,-210876.0,20764.0,성숙기,제조업,19.0,20.0,0
1212,(주)세아홀딩스,58650,2021/12,8.90554506814544,-6.410962789001437,24.32692125703868,-3.5493856784625217,48.66828299950495,4.978879868457096,41.06227927903593,166.2486127666571,151.08778771889578,2257.0204955643926,8.63,2.22,2.52,2.59,91.37,94.87,2.78,0.23,0.55,1501380.55,12479.0,-14566.64,77051.1,51.01,53.9,104.11,23.51,48.99,51.7,48.3,94.77,162.57,74.94,11.13,40.8,93.44,60.69,53.22,19.63,50.99,7.44,13.64,3.59,3.31,1.13,2.15,2.39,10.95,2.36,4.71,4.72,8.18,2.88,1.47,-58267.0,45850.0,-31315.0,-77289.0,쇠퇴기,제조업,20.0,21.0,0
1213,(주)세우글로벌,13000,2011/12,0.5414464354776332,-1.5925982102229637,-6.971068512602059,20.46632124352332,-31.09079033311561,1.4069146035554587,48.97402854877082,19.6059739434382,-367.6666666666667,32.35831809872029,12.52,-4.67,-4.5,-5.03,87.48,97.59,-5.98,-1.45,-14.0,1268.48,-60.0,194.11,30.54,67.21,15.1,204.93,57.06,32.79,89.42,10.58,36.68,676.41,574.29,421.93,81.23,11.84,11.11,0.0,57.27,0.01,139.29,235510.4,14.74,15.3,0.96,1.08,9.1,11.69,1.43,1.69,9.5,7.4,4.63,1.25,4600.0,-275.0,-991.0,3334.0,성숙기,도매 및 소매업,33.0,23.0,0
1214,(주)세우글로벌,13000,2012/12,4.180023079882036,-12.684956843403208,-0.7488671595516336,14.281524926686217,62.65402843601896,4.918620491862049,15.467278836876602,-6.668437832093517,196.72131147540983,76.93370165745857,10.12,3.91,4.18,4.64,89.88,96.31,2.67,-1.47,-15.09,1464.7,57.0,26.84,54.07,64.03,24.74,177.98,48.19,35.97,90.05,9.95,39.95,675.42,508.34,212.66,50.34,11.05,10.53,0.0,54.55,0.0,19.67,0.0,1.96,1.83,1.07,1.19,10.73,13.39,1.67,2.22,6.74,12.25,6.13,1.45,636.0,-7162.0,0.0,-6526.0,성장기,도매 및 소매업,34.0,24.0,0
1215,(주)세우글로벌,13000,2013/12,2.9538461538461536,-12.35657546337158,14.124375240292194,-16.91044393122915,-22.377622377622377,3.358846442971366,17.544516798248143,15.229148875604896,-16.43330876934414,45.51131928181108,9.92,2.78,3.44,3.81,90.08,95.43,2.12,-1.1,-13.46,1721.65,48.0,103.49,78.67,70.97,16.83,244.46,59.03,29.03,90.4,9.6,32.11,747.3,621.55,378.02,58.08,10.62,10.5,0.0,61.47,0.0,48.08,0.0,4.61,3.78,1.24,1.37,12.66,16.61,1.83,2.3,8.92,12.13,7.68,1.61,2452.0,3009.0,0.0,5461.0,Shake-Out,도매 및 소매업,35.0,25.0,0
1216,(주)세우글로벌,13000,2014/12,8.25762104004782,-9.949647532729104,9.740177706657684,4.611900350010294,98.14814814814817,0.3900955403484413,9.04767741144748,19.713438735177867,-77.33686067019401,33.20815450643777,10.89,0.58,0.74,0.85,89.11,94.42,-0.3,-0.82,-8.0,1877.43,11.0,26.47,104.79,71.94,30.38,256.44,50.09,28.06,83.84,16.16,33.46,457.01,318.15,129.03,58.14,19.28,18.78,0.0,56.2,1.42,26.29,356.75,4.25,3.46,1.28,1.47,9.81,12.85,1.79,2.35,7.47,11.71,9.43,1.52,627.0,-5713.0,432.0,-4654.0,성장기,도매 및 소매업,36.0,26.0,0
1217,(주)세우글로벌,13000,2015/12,2.0898324269110784,2.4155669872511742,0.3300076745970837,6.603030899429246,12.32634503662541,4.340237758092667,-11.012453356112037,-11.019397441188609,143.19066147859922,-36.12565445026178,10.89,1.58,1.71,2.01,89.11,95.99,0.8,-0.86,-5.94,1670.68,26.0,49.63,66.92,70.71,34.02,241.36,46.65,29.29,85.68,14.32,34.19,509.1,335.92,136.02,49.49,16.71,16.21,0.0,56.82,0.0,17.03,0.0,2.44,2.28,1.08,1.28,7.1,8.79,1.52,2.24,4.71,10.57,8.75,1.26,1176.0,-1118.0,-432.0,-372.0,성숙기,도매 및 소매업,37.0,27.0,0
1218,(주)세우글로벌,13000,2016/12,6.024878312601406,-16.663026861760212,12.67497896427752,-10.0156927905474,18.38317967168878,0.6249013728893799,7.062924697501705,-18.55287569573284,-31.36,-50.50441361916772,8.29,1.01,1.13,1.35,91.71,98.15,0.51,-0.55,-3.69,1788.68,18.0,-14.01,33.15,75.14,35.74,302.22,48.28,24.86,81.32,18.68,30.57,412.08,264.81,102.63,59.8,22.98,22.42,0.0,56.9,0.0,5.76,0.0,1.08,1.0,1.11,1.33,6.72,7.92,1.52,2.34,4.36,9.4,10.1,1.25,-332.0,655.0,0.0,352.0,쇠퇴기,도매 및 소매업,38.0,28.0,0
1219,(주)세우글로벌,13000,2017/12,2.9050193837992246,-5.057651991614256,7.393075356415478,-10.658596635207225,-9.041694367936175,1.129128375623373,-14.083476865724464,12.756264236902052,4.195804195804196,113.2484076433121,10.87,1.23,1.12,1.39,89.13,95.4,0.76,-0.41,-1.88,1536.75,19.0,-60.82,70.66,78.41,30.27,363.28,54.68,21.59,79.91,20.09,27.01,396.77,276.66,123.52,10.4,25.13,24.73,100.0,58.65,20.76,-10.94,-13.25,-2.2,-2.43,0.92,1.14,4.72,9.99,1.19,1.78,3.62,8.13,9.79,0.96,-1441.0,-2887.0,7000.0,2512.0,도입기,도매 및 소매업,39.0,29.0,0
1220,(주)세우글로벌,13000,2018/12,7.594121000322204,-2.51173060999172,9.728807130665656,-0.1607532437708118,-20.19421530750757,1.3057097664609374,-11.462624265392432,-17.752525252525253,18.12080536912752,-71.92353643966547,10.1,1.64,1.26,1.63,89.9,98.54,1.06,-0.25,-0.88,1360.63,22.0,194.13,19.85,79.97,22.01,399.26,62.37,20.03,75.24,24.76,26.62,325.18,253.59,123.11,40.29,32.9,32.68,100.0,55.38,21.32,14.7,22.68,3.64,4.9,0.77,0.99,3.42,15.82,0.97,1.31,3.74,8.6,9.01,0.76,4600.0,-1653.0,0.0,3294.0,성장기,도매 및 소매업,40.0,30.0,0
1221,(주)세우글로벌,13000,2019/12,4.86051922323835,21.545866364665912,4.289088604677958,7.14203565267395,-36.56940991757163,21.947710017144257,-14.798387096774194,16.641080749155666,-84.28030303030303,141.70212765957447,13.83,0.3,0.19,0.23,86.17,95.86,-0.73,-1.47,-4.96,956.78,3.0,188.7,39.57,79.54,13.39,388.66,68.88,20.46,87.5,12.5,23.39,646.91,560.28,111.55,90.6,14.28,14.05,99.96,67.24,0.87,88.06,1438.61,11.0,18.23,0.62,0.76,3.34,7.35,0.77,0.94,4.4,7.72,7.02,0.63,5417.0,-12711.0,348.0,-6900.0,성장기,도매 및 소매업,41.0,31.0,0
1222,(주)세우글로벌,13000,2020/12,3.4665319303178754,-50.24458420684835,8.976660682226212,-17.947617003005583,-31.55940594059406,7.910526447920066,-0.0618879464123193,1.7372992892866546,3631.3253012048194,60.12323943661971,14.08,11.28,6.63,7.18,85.92,93.38,5.82,-1.34,-10.5,956.21,108.0,82.21,63.34,83.77,8.41,516.17,76.72,16.23,91.26,8.74,17.78,958.95,878.29,209.29,106.29,9.57,9.57,0.0,75.04,0.0,79.82,3952137.68,6.97,11.96,0.59,0.64,7.61,8.88,0.73,0.82,7.0,7.66,12.71,0.67,2360.0,121.0,0.0,2368.0,Shake-Out,도매 및 소매업,42.0,32.0,0
1223,(주)세우글로벌,13000,2021/12,5.214548079577061,2.808988764044944,4.970219237105563,6.475667189952904,60.91018685955395,4.987902475339661,18.002331341978728,27.08926261319534,-32.12786567646109,43.76030786146234,15.16,6.49,4.24,4.67,84.84,91.93,3.59,-1.06,-7.34,1128.34,73.0,50.33,91.08,83.58,12.89,508.87,72.8,16.42,91.07,8.93,18.03,953.79,830.83,309.01,75.52,9.81,9.62,0.0,74.81,0.0,32.64,11064554.98,2.92,4.46,0.65,0.72,7.32,8.03,0.78,0.9,6.07,9.73,14.75,0.71,1445.0,3108.0,90.0,4807.0,Shake-Out,도매 및 소매업,43.0,33.0,0
1224,(주)세이브존아이앤씨,67830,2011/12,6.219043267656204,14.252593680711234,-16.944684528954195,11.551375092642797,6.9164265129683,6.015787427528271,6.5384051644479,10.010984012160078,53.023211385996746,29.440611031549714,59.31,9.58,3.14,6.57,40.69,82.89,4.77,5.58,3.12,4073.48,422.0,1598.69,726.76,14.63,4.34,17.14,14.0,85.37,47.75,52.25,178.78,56.35,53.91,11.52,1232.74,109.42,54.38,40.14,-11.33,61.53,11.94,21.24,6.24,19.61,0.33,0.69,0.63,4.35,1.97,2.05,51.74,27.32,0.48,0.8,65612.0,-55596.0,-10429.0,-413.0,성숙기,도매 및 소매업,9.0,10.0,0
1225,(주)세이브존아이앤씨,67830,2012/12,-4.286415786708894,-0.7816274600328542,-26.793797804256204,-0.4287357756929333,6.199460916442049,5.99609375,3.71338505434295,1.63583919962886,12.659176029962548,0.3989673785496362,58.12,10.41,3.51,6.98,41.88,82.73,4.95,4.83,2.9,4224.74,478.0,285.93,729.66,11.19,6.3,12.6,10.49,88.81,52.88,47.12,167.95,30.66,28.73,5.76,1234.9,89.11,69.02,95.81,-25.31,50.92,16.32,28.56,7.69,22.3,0.34,0.67,0.68,4.08,2.6,2.75,50.37,23.11,0.47,0.77,11735.0,4182.0,-21069.0,-5153.0,Shake-Out,도매 및 소매업,10.0,11.0,0
1226,(주)세이브존아이앤씨,67830,2013/12,1.6019630808756706,0.4198634361710185,8.23767724510466,0.7657773647854368,-0.3948110547095319,8.057595619784674,3.5014159077670186,3.949353020560451,19.431515957446805,7.944299739531156,58.37,12.01,4.25,7.79,41.63,81.99,4.99,2.45,1.63,4372.67,571.0,1012.92,787.62,11.92,5.8,13.54,11.23,88.08,56.24,43.76,156.61,57.39,54.06,26.08,145.42,77.81,36.94,40.24,-8.85,41.41,11.92,22.4,5.22,14.85,0.35,0.65,0.78,7.34,3.06,3.26,50.71,23.69,0.48,0.88,41571.0,-6942.0,-17515.0,17114.0,성숙기,도매 및 소매업,11.0,12.0,0
1227,(주)세이브존아이앤씨,67830,2014/12,0.3297849645456698,-0.7190271446890592,10.557507305381357,-1.0546080773290372,3.680634201585504,8.241169305724725,1.492828405532214,3.197907518423765,16.812804453723036,11.013147718484143,59.35,13.82,4.92,8.42,40.65,80.3,5.38,1.56,1.11,4437.94,667.0,830.39,874.36,13.14,5.44,15.12,12.42,86.86,60.67,39.33,143.16,70.51,66.68,43.23,146.28,64.81,30.71,39.18,-5.49,31.35,18.76,38.79,7.38,20.77,0.36,0.61,0.86,34.71,2.84,3.01,50.63,31.78,0.49,1.1,34080.0,2123.0,-22591.0,13611.0,Shake-Out,도매 및 소매업,12.0,13.0,0
1228,(주)세이브존아이앤씨,67830,2015/12,2.9813274446768,-0.9220491307285492,20.035637389561213,0.4019951536003269,0.0273074822501365,8.147419389064114,2.692478738531984,1.7917599393188168,2.180388418920529,-1.1871255399191862,58.83,13.76,4.95,7.95,41.17,81.04,5.18,0.78,0.61,4557.43,681.0,697.06,863.99,15.31,4.53,18.08,14.62,84.69,63.72,36.28,132.91,56.36,53.8,37.76,139.91,56.94,42.64,94.96,-11.86,27.27,16.36,34.17,5.94,16.76,0.36,0.58,0.95,35.69,2.52,2.66,51.07,42.13,0.51,0.97,28608.0,-8856.0,-6874.0,12878.0,성숙기,도매 및 소매업,13.0,14.0,0
1229,(주)세이브존아이앤씨,67830,2016/12,4.821493179669904,-0.4885944419643468,33.81330562359287,-0.4207404226193272,13.213213213213212,7.760752975871951,-2.1866863414973188,-1.183173850222186,5.270522388059701,3.998984742942553,59.44,14.8,5.01,7.75,40.56,79.84,5.04,0.1,0.08,4457.77,717.0,1200.2,898.53,19.55,3.83,24.3,18.8,80.45,65.5,34.5,122.82,76.19,73.27,53.46,121.57,52.66,39.17,92.08,-6.11,20.17,20.4,53.26,7.04,21.28,0.34,0.52,0.96,35.99,1.94,2.02,46.85,38.81,0.5,0.77,49257.0,-7749.0,-19769.0,21738.0,성숙기,도매 및 소매업,14.0,15.0,0
1230,(주)세이브존아이앤씨,67830,2017/12,1.662931906896053,-0.985839904223259,13.321377066153902,-1.1698428529070863,-0.3134796238244514,7.538961092703812,-2.4755262338003075,-2.724823203759392,6.535223748338502,-1.822274046153429,59.29,16.17,5.17,7.67,40.71,79.71,4.99,-0.68,-0.54,4347.41,764.0,765.66,882.18,21.79,3.37,27.86,21.06,78.21,69.29,30.71,112.87,96.18,92.93,64.35,122.73,44.32,32.7,96.9,-0.87,14.83,23.35,69.81,7.17,22.61,0.32,0.47,0.98,35.28,1.55,1.6,43.09,33.91,0.49,0.71,31423.0,-8871.0,-16442.0,6110.0,성숙기,도매 및 소매업,15.0,16.0,0
1231,(주)세이브존아이앤씨,67830,2018/12,2.352629576828865,6.466479321108618,-23.67802776916676,9.604982044638392,-1.282051282051282,11.50065160952684,-2.5064173700552623,-3.3362324869065403,-11.89089900880294,-6.333379367490679,58.78,14.62,4.47,6.17,41.22,80.5,4.16,-1.23,-1.12,4238.44,673.0,226.35,826.3,16.25,4.36,19.4,15.54,83.75,75.48,24.52,110.95,106.82,102.16,62.69,108.93,32.48,20.15,91.71,1.04,10.19,14.42,45.96,3.54,11.7,0.31,0.42,1.11,36.55,1.61,1.67,42.35,32.58,0.47,0.81,9289.0,-21016.0,-15384.0,-27111.0,성숙기,도매 및 소매업,16.0,17.0,0
1232,(주)세이브존아이앤씨,67830,2019/12,0.5996905159283566,0.7049111420343736,2.0383295744840044,0.3205872594558726,0.78412153883852,3.0595857664149606,-8.463926415636678,-7.673424678969966,-12.433623097195452,-12.898089171974522,59.29,13.98,3.85,5.04,40.71,81.45,3.65,-0.89,-0.86,3879.71,590.0,639.22,719.72,16.48,4.31,19.73,15.77,83.52,77.33,22.67,108.0,116.04,111.05,58.44,105.43,29.32,18.37,98.51,2.28,8.3,13.53,47.78,3.07,11.16,0.28,0.36,1.17,36.27,1.68,1.76,38.87,32.56,0.41,0.89,26234.0,-24058.0,-9009.0,-6832.0,성숙기,도매 및 소매업,17.0,18.0,0
1233,(주)세이브존아이앤씨,67830,2020/12,-3.430125161847216,-0.7041249381038921,-23.696890974608227,0.5690532590856288,-2.8689521030877705,0.9251404230999348,-15.389349796202906,-22.96219399807209,-55.48468241847093,-50.57552982598686,53.98,7.36,1.74,2.2,46.02,89.16,1.38,-1.66,-1.73,3282.65,262.0,145.59,355.72,13.02,5.48,14.97,12.31,86.98,80.82,19.18,107.62,121.54,114.87,59.38,108.41,23.74,13.26,99.72,2.31,6.32,15.06,56.58,2.89,11.99,0.24,0.3,1.13,31.09,1.61,1.69,33.23,38.43,0.35,0.87,5975.0,-8364.0,-9753.0,-12486.0,성숙기,도매 및 소매업,18.0,19.0,0
1234,(주)세이브존아이앤씨,67830,2021/12,0.8713202629334926,-0.5942388077627013,29.585953158891847,-3.4276800009865607,-0.5506883604505632,1.296242224758669,-9.31541013783838,-7.447130324780684,-25.216952573158423,-24.494828412904997,55.09,6.07,1.32,1.63,44.91,90.98,1.1,-1.05,-1.13,2976.87,197.0,341.8,268.59,16.73,4.21,20.09,16.02,83.27,81.16,18.84,102.6,158.0,151.35,60.24,84.31,23.22,13.05,0.0,6.14,6.18,9.41,35.34,1.77,8.19,0.22,0.27,1.14,31.81,1.46,1.53,30.66,48.71,0.32,0.85,14028.0,-12240.0,-1386.0,402.0,성숙기,도매 및 소매업,19.0,20.0,0
1235,(주)세진중공업,75580,2015/12,-0.2918826719817549,3.4349424273637035,-5.4875309506148335,2.718926233006711,31.770991166930425,23.62120673003609,0.7465643075351933,25.675413365332016,32.799240732469855,29.214967865937897,12.45,4.16,4.57,15.06,87.55,92.48,6.58,1.92,2.86,16017.4,555.0,1322.3,1204.47,34.78,64.89,53.32,12.21,65.22,32.72,67.28,199.33,81.83,28.73,8.0,35.99,205.61,129.88,52.13,-7.72,152.38,10.24,13.82,6.89,6.26,1.1,3.72,1.56,11.63,3.07,6.9,5.54,11.11,1.85,1.35,47235.0,-24297.0,-16426.0,6606.0,성숙기,제조업,16.0,1.0,0
1236,(주)세진중공업,75580,2016/12,-29.67966140137085,-19.611854349935573,-43.54746889663901,-22.28548358102513,-36.26622602296344,-6.961348684210527,-25.298553764145588,-44.11744057063424,-17.236305545045614,-54.134709245572445,9.31,4.61,4.44,9.3,90.69,95.38,5.82,1.47,2.19,11161.61,369.0,425.79,515.32,27.92,73.26,38.73,7.47,72.08,43.29,56.71,166.5,68.21,18.24,1.77,30.46,130.98,94.54,68.08,-13.01,110.57,15.31,18.14,8.68,7.43,0.96,2.6,1.53,13.14,3.02,9.41,4.45,16.78,1.51,1.31,16305.0,10906.0,-26953.0,-15040.0,Shake-Out,제조업,17.0,2.0,0
1237,(주)세진중공업,75580,2017/12,-4.607352740194068,-1.3357237841945289,-19.36282908585359,1.1080311401496334,-59.15991767567424,-0.8693785553289686,-41.09231370328691,-52.70986708208749,-90.5115050540966,-63.85426168034864,7.48,0.74,0.52,1.18,92.52,97.17,1.84,1.89,2.37,6562.61,49.0,629.01,185.93,23.6,37.1,30.89,14.84,76.4,44.99,55.01,169.82,54.95,34.56,3.51,51.43,122.27,95.47,76.52,-19.35,106.69,10.53,12.07,5.79,8.03,0.7,1.6,1.26,13.08,2.73,6.36,4.78,9.28,1.0,1.04,24133.0,-12290.0,-12319.0,2604.0,성숙기,제조업,18.0,3.0,0
1238,(주)세진중공업,75580,2018/12,5.525309890714453,2.656269429636137,4.863893543138826,5.728848267093721,69.01731077587617,0.8642651517081497,-13.330023631272711,5.786090005844535,-5.353319057815846,17.482125332959484,9.12,0.81,0.49,1.13,90.88,96.16,1.91,2.34,2.53,5686.91,46.0,547.74,218.37,23.45,59.8,30.64,9.43,76.55,43.0,57.0,178.01,44.54,17.91,2.26,52.53,132.54,122.43,97.0,-29.2,104.53,10.76,13.64,6.13,10.35,0.61,1.38,1.09,10.18,2.59,5.04,5.31,7.32,0.86,0.85,21018.0,-18515.0,-3365.0,-870.0,성숙기,제조업,19.0,4.0,0
1239,(주)세진중공업,75580,2019/12,10.946108499852016,-1.6399720223977117,59.65172286031864,-3.975410417583041,40.98160696999032,2.5036465469883624,35.5756981422588,21.526870919136112,75.1131221719457,11.634844868735083,8.18,1.05,0.8,1.51,91.82,96.84,2.14,1.78,2.29,7710.05,62.0,-81.86,243.78,33.75,52.81,50.94,15.93,66.25,39.73,60.27,166.76,68.2,32.19,6.59,30.37,151.7,124.54,80.02,-15.73,123.21,3.63,4.47,2.19,3.02,0.76,1.85,1.3,12.02,2.64,5.93,4.75,13.97,1.17,0.95,-3141.0,-11324.0,23443.0,8945.0,도입기,제조업,20.0,5.0,0
1240,(주)세진중공업,75580,2020/12,9.67598246648833,26.88084474142109,-20.085141564168023,24.835519632361905,-36.95977587651235,-0.7201202459127478,-3.478381374722838,-20.924946272111093,6.072351421188631,-87.35435595938002,6.7,1.15,0.77,1.19,93.3,99.59,1.84,1.57,1.72,7441.87,33.0,409.53,30.84,24.59,41.66,32.61,14.35,75.41,35.96,64.04,209.68,66.74,38.94,13.78,43.07,178.05,102.44,52.05,-12.25,152.99,2.19,2.55,1.4,2.2,0.67,1.77,1.07,13.64,2.3,4.42,4.81,12.29,1.0,0.93,15715.0,-6381.0,453.0,9423.0,성장기,제조업,21.0,6.0,0
1241,(주)세진중공업,75580,2021/12,27.287090180396493,6.1780848938748285,81.04598295717513,9.75761324057278,145.3751307075636,26.078863276766047,-12.32083763766568,16.745936340354362,328.13641900121803,214.03212172442943,8.92,5.62,2.76,10.3,91.08,98.52,3.86,2.1,1.71,4404.28,297.0,-80.14,65.35,34.98,56.46,53.79,15.23,65.02,35.62,64.38,182.54,82.65,35.99,15.61,40.07,180.72,118.79,52.5,-7.34,121.85,1.52,2.25,0.98,2.23,0.49,1.37,0.77,7.72,1.62,3.31,3.16,9.36,0.76,0.7,-4556.0,28534.0,-9258.0,14915.0,쇠퇴기,제조업,22.0,7.0,0
1242,(주)센트랄모텍,308170,2019/12,-0.4768668831168831,-5.752360085245509,9.033632220203163,-4.245447300847083,6.164112050739957,20.95961783597144,-6.794173778172093,-1.2604166666666663,14.701275453121504,-0.0485295544986897,9.74,1.76,2.17,5.74,90.26,96.47,3.59,1.17,2.28,44882.41,782.0,3093.36,1582.61,31.1,21.95,45.13,24.27,68.9,41.52,58.48,165.96,86.72,67.68,1.21,145.38,140.86,86.37,56.72,-4.76,90.02,13.51,21.14,7.9,6.37,1.24,3.27,1.99,11.82,4.16,5.35,18.72,6.78,2.57,1.85,20129.0,-10252.0,-9345.0,530.0,성숙기,제조업,25.0,1.0,0
1243,(주)센트랄모텍,308170,2020/12,15.681601930200156,30.944986287437118,8.673141811127959,18.844358960132663,13.64117244383596,7.207972252632009,8.482706905938306,-3.657207159686324,35.1931330472103,-39.03670615653525,8.65,2.19,2.73,6.84,91.35,98.02,3.55,0.66,1.37,36992.76,809.0,3184.15,733.02,29.21,22.95,41.27,22.51,70.79,38.48,61.52,183.98,74.6,57.47,0.6,193.39,159.9,101.77,54.89,-9.95,96.45,14.15,23.45,8.7,7.48,1.25,3.13,2.08,10.8,4.15,5.35,18.46,6.85,2.49,1.84,27271.0,-44359.0,16702.0,-381.0,성장기,제조업,26.0,2.0,0
1244,(주)센트랄모텍,308170,2021/12,2.119096840999805,8.399794721000873,19.20253419147225,-4.930983862517572,24.02935217129401,-6.549664070850511,16.28901577201438,-1.0658101251961891,-79.40836940836941,-43.08697037273017,7.36,0.39,0.52,1.41,92.64,99.03,1.44,0.69,1.46,42791.52,166.0,886.38,414.97,34.1,23.88,51.74,25.95,65.9,35.21,64.79,187.17,78.91,60.07,3.43,179.94,184.01,122.72,58.32,-9.11,117.72,9.69,15.14,6.28,4.74,1.34,3.64,2.12,9.69,4.23,5.52,18.01,6.44,2.45,1.84,7632.0,-19753.0,15605.0,3483.0,성장기,제조업,27.0,3.0,0
1245,(주)센트럴인사이트,12600,2011/12,2.2550339806846638,-2.7889457869567056,1.57261129486205,2.971300429092006,52.91895604395605,-25.57650876399713,24.93422626165989,35.88965305259922,-140.78054638246772,-171.13148479427548,30.78,-34.9,-20.86,-40.98,69.22,132.33,-20.56,0.36,0.61,18819.47,-7664.0,-2732.16,-5957.03,50.87,22.52,103.53,39.41,49.13,43.18,56.82,113.78,110.07,85.29,28.83,33.54,131.58,107.02,77.5,4.66,86.93,-24.48,-37.06,-13.91,-23.53,0.6,1.17,1.22,21.11,1.17,1.44,6.24,7.19,2.47,0.67,-16683.0,-18642.0,16915.0,-18400.0,도입기,제조업,34.0,22.0,0
1246,(주)센트럴인사이트,12600,2012/12,-40.6517657347154,-58.58728776665215,-45.714719118167565,-35.40990472201864,-33.65820794969683,-0.0976853340957554,-36.24180930584683,-34.79133680162859,120.51518627499875,67.26872852233677,31.48,11.23,5.31,9.64,68.52,116.25,5.51,0.33,0.43,11998.84,1446.0,127.49,-1949.76,46.53,27.52,87.02,33.73,53.47,72.69,27.31,73.56,195.47,141.69,51.72,21.44,37.57,32.75,83.33,22.73,24.45,-25.24,-38.79,-6.89,-10.85,0.47,0.87,1.03,13.78,0.96,1.27,3.96,6.1,2.26,0.54,779.0,36805.0,-49102.0,-11697.0,Shake-Out,제조업,35.0,23.0,0
