회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
에이케이홀딩스(주),006840,2011/12,374674.69,57708.43,6.77,6.49,17.71,7.29,1.69,0.69,16.11,6.63,0.62,0.26,44158,-159935,137256,21320
에이케이홀딩스(주),006840,2012/12,157037.28,4870.35,186.56,32.24,1.87,0.92,1.03,0.51,11.63,5.72,128.9,63.35,15874,-52712,43109,-57865
에이케이홀딩스(주),006840,2013/12,560143.32,3902.79,36.84,143.52,32.43,12.69,1.46,0.57,0,0,49.38,19.32,182498,19059,-160311,41797
에이케이홀딩스(주),006840,2014/12,1098331.21,10851.07,57.43,101.22,124.32,57.02,2.31,1.06,114.67,52.59,53.17,24.38,219740,-193621,2782,30104
에이케이홀딩스(주),006840,2015/12,884974.07,12079.38,59.35,73.26,67.38,32.48,3.27,1.58,143.38,69.11,72.25,34.82,141247,143427,-146376,139088
에이케이홀딩스(주),006840,2016/12,788345.38,14495.5,62.24,54.39,73.37,42.06,2.13,1.22,97.35,55.81,41.52,23.8,318306,-128596,-74274,114332
에이케이홀딩스(주),006840,2017/12,953911.28,18190.87,64.67,52.44,58.68,39.09,2.17,1.45,81.78,54.48,35.7,23.78,280934,-292513,-39325,-57985
에이케이홀딩스(주),006840,2018/12,752617.28,20767.95,61.64,36.24,53.61,25.83,2.4,1.15,73.79,35.55,34.52,16.63,317258,-225521,89961,181029
에이케이홀딩스(주),006840,2019/12,547393.06,21192.38,62.43,25.83,42.39,21.09,1.61,0.8,41.94,20.86,23.37,11.63,274190,-219324,-295492,-226527
에이케이홀딩스(주),006840,2020/12,480304.36,32662.22,71.76,14.71,49.89,16.23,0.95,0.31,16.47,5.36,10.33,3.36,-191716,-18567,333786,120380
에이케이홀딩스(주),006840,2021/12,481161.21,38366.67,73.97,12.54,19.59,9.55,0.97,0.47,14.04,6.84,9.72,4.74,-9766,-38244,155531,109968
엔에이치엔(주),181710,2013/12,,,,,,,,,,,,,93527,-10567,-2850,80094
엔에이치엔(주),181710,2014/12,1296134.6,29332.79,12.08,44.19,87.15,52.21,1.48,0.88,0,0,6.56,3.93,22671,-90057,-1167,-68666
엔에이치엔(주),181710,2015/12,1101310.99,-49906.45,-26.61,0,50.64,26.12,1.2,0.62,0,0,9.41,4.85,-107474,-117548,277110,52175
엔에이치엔(주),181710,2016/12,904793.1,8539.12,3.91,105.96,9.41,6.01,0.91,0.58,12.38,7.91,6.22,3.97,83394,36715,-79154,41066
엔에이치엔(주),181710,2017/12,1354544.66,61301.11,23.78,22.1,55.77,32.11,1.09,0.63,35.13,20.23,6.5,3.74,-43475,-85688,196237,66603
엔에이치엔(주),181710,2018/12,1174103.58,55198.12,22.95,21.27,162.52,80.39,1.08,0.53,29.49,14.58,6.83,3.38,38063,23440,-44287,17430
엔에이치엔(주),181710,2019/12,1295917.66,47701.1,18.27,27.17,0,0,1.23,0.73,45.8,27.3,6.94,4.14,107685,-18674,-17019,71889
엔에이치엔(주),181710,2020/12,1449348.12,52306.53,18.01,27.71,67.95,36.48,1.26,0.68,16.35,8.77,6.5,3.49,141296,3218,-65200,77178
엔에이치엔(주),181710,2021/12,848629.23,61317.27,18.92,13.84,13.75,5.9,1.15,0.5,11.93,5.12,6.1,2.62,226363,-173827,7747,61837
엔피씨(주),004250,2011/12,166814.5,24866.17,10.06,6.71,10.37,6.16,1.15,0.68,10.85,6.45,0.54,0.32,14467,-10004,9902,14365
엔피씨(주),004250,2012/12,163917.57,26283.66,10.16,6.24,10.65,6.99,1.06,0.69,6.42,4.21,0.51,0.34,23043,-27477,-3003,-7437
엔피씨(주),004250,2013/12,254021.55,29791.24,10.68,8.53,14.32,6.19,1.68,0.73,12.17,5.26,0.84,0.36,23281,-37569,10564,-3723
엔피씨(주),004250,2014/12,282270.55,34163.61,11.42,8.26,19.07,12.73,1.97,1.31,21.32,14.23,1.01,0.67,15514,-10090,-4172,1251
엔피씨(주),004250,2015/12,374034.77,43194.89,13.21,8.66,19.56,12.14,2.05,1.27,15.6,9.68,1.07,0.66,21768,-30810,6528,-2513
엔피씨(주),004250,2016/12,280823.7,41811.96,13.23,6.72,7.16,5.08,1.6,1.14,9.68,6.87,1.08,0.77,39205,4637,-1723,42078
엔피씨(주),004250,2017/12,219025.71,45590.01,14.05,4.8,8.85,6.67,1.18,0.89,9.14,6.88,0.88,0.66,29356,-14359,-9489,5491
엔피씨(주),004250,2018/12,179136.84,46070.05,13.29,3.89,24.42,13.47,1.01,0.56,5.87,3.24,0.73,0.4,38771,-49884,-2093,-13206
엔피씨(주),004250,2019/12,168125.08,50324.66,14.48,3.34,16.45,11.44,0.74,0.52,3.9,2.71,0.57,0.4,40290,-17633,-14439,8197
엔피씨(주),004250,2020/12,144849.04,48457.28,14.93,2.99,14.37,8.8,0.63,0.38,3.04,1.86,0.53,0.32,70139,-55007,-9874,5156
엔피씨(주),004250,2021/12,470713.39,47391.48,12.52,9.93,27.23,7.78,1.62,0.46,14.59,4.17,1.24,0.35,45284,-88398,25892,-17213
엘브이엠씨홀딩스(주),900140,2011/12,,,,,,,,,,,,,-6541,-4174,-3691,-14432
엘브이엠씨홀딩스(주),900140,2012/12,,,,,,,,,,,,,4839,-4096,10394,11208
엘브이엠씨홀딩스(주),900140,2013/12,,,,,,,,,,,,,-26090,-55819,162281,79867
엘브이엠씨홀딩스(주),900140,2014/12,,,,,,,,,,,,,-74725,-46224,47895,-73199
엘브이엠씨홀딩스(주),900140,2015/12,,,,,,,,,,,,,-18630,-26119,31017,-13916
엘브이엠씨홀딩스(주),900140,2016/12,,,,,,,,,,,,,3647,-15696,5794,-6132
엘브이엠씨홀딩스(주),900140,2017/12,,,,,,,,,,,,,16775,-18971,19169,16380
엘브이엠씨홀딩스(주),900140,2018/12,,,,,,,,,,,,,698,-36073,37342,1500
엘브이엠씨홀딩스(주),900140,2019/12,,,,,,,,,,,,,26463,-35767,-5670,-15004
엘브이엠씨홀딩스(주),900140,2020/12,,,,,,,,,,,,,64455,-111900,70559,23436
엘브이엠씨홀딩스(주),900140,2021/12,,,,,,,,,,,,,109000,-129150,5661,-16771
엘아이지넥스원(주),079550,2011/12,138931.14,60137.37,6.65,2.31,0,0,0,0,0,0,0,0,,,,
엘아이지넥스원(주),079550,2012/12,186672.79,69514.19,7.3,2.69,0,0,0,0,0,0,0,0,,,,
엘아이지넥스원(주),079550,2013/12,81292.4,90704.45,7.51,0.9,0,0,0,0,0,0,0,0,175718,-68006,-70382,37337
엘아이지넥스원(주),079550,2014/12,104237.91,115519.2,8.25,0.9,0,0,0,0,0,0,0,0,63541,-74878,-28085,-39355
엘아이지넥스원(주),079550,2015/12,2297948.34,160079.19,8.41,14.36,30.41,15.33,5.32,2.68,261.41,131.77,1.33,0.67,8990,-64934,86580,31158
엘아이지넥스원(주),079550,2016/12,2019996.45,135766.98,7.3,14.88,37.26,18.39,5.42,2.68,0,0,1.54,0.76,-107674,-99604,184450,-22570
엘아이지넥스원(주),079550,2017/12,1736627.78,54100.96,3.07,32.1,0,0,3.83,2.3,0,0,1.13,0.68,-36378,-114995,228511,76975
엘아이지넥스원(주),079550,2018/12,1395364.75,74056.38,5.01,18.84,298.56,137.93,2.36,1.09,0,0,0.9,0.42,,,,
엘아이지넥스원(주),079550,2019/12,1299420.68,72397.86,4.99,17.95,289.39,183.37,1.76,1.11,6.13,3.88,0.63,0.4,151005,-143038,-32574,-24608
엘아이지넥스원(주),079550,2020/12,1278922.13,115212.17,7.2,11.1,14.18,5.93,1.56,0.65,4.3,1.8,0.51,0.21,192105,-166038,-3713,22352
엘아이지넥스원(주),079550,2021/12,1980593.56,154114.56,8.47,12.85,15.27,6.29,2.72,1.12,11.75,4.84,0.88,0.36,135245,24737,-136588,23536
엘에스전선아시아(주),229640,2015/12,,,,,,,,,,,,,-5061,9890,1050,6527
엘에스전선아시아(주),229640,2016/12,167653,6327.46,86.93,26.5,35.36,24.53,0.81,0.56,37.48,26,29.96,20.78,25659,-1156,-2862,21936
엘에스전선아시아(주),229640,2017/12,201023.99,6124.54,81.75,32.82,38.61,28.67,0.83,0.62,48.59,36.07,29.84,22.15,-7410,927,7847,1495
