,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),설립연도,상장연도,경영기간,상장기간
422,(주)나이스디앤비,130580,2012,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,10,1
423,(주)나이스디앤비,130580,2013,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,11,2
424,(주)나이스디앤비,130580,2014,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,12,3
425,(주)나이스디앤비,130580,2015,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,13,4
426,(주)나이스디앤비,130580,2016,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,14,5
427,(주)나이스디앤비,130580,2017,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,15,6
428,(주)나이스디앤비,130580,2018,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,16,7
429,(주)나이스디앤비,130580,2019,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,17,8
430,(주)나이스디앤비,130580,2020,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,18,9
431,(주)나이스디앤비,130580,2021,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,19,10
432,(주)나이스디앤비,130580,2022,"사업시설 관리, 사업 지원 및 임대 서비스업",2002,2011,20,11
433,(주)나이코,192240,2012,제조업,2011,2014,1,-2
434,(주)나이코,192240,2013,제조업,2011,2014,2,-1
435,(주)나이코,192240,2014,제조업,2011,2014,3,0
436,(주)나이코,192240,2015,제조업,2011,2014,4,1
437,(주)나인테크,267320,2017,제조업,2017,2017,0,0
438,(주)나인테크,267320,2018,제조업,2017,2017,1,1
439,(주)나인테크,267320,2019,제조업,2017,2017,2,2
440,(주)나인테크,267320,2020,제조업,2017,2017,3,3
441,(주)나인테크,267320,2021,제조업,2017,2017,4,4
442,(주)나인테크,267320,2022,제조업,2017,2017,5,5
443,(주)내츄럴엔도텍,168330,2012,"전문, 과학 및 기술 서비스업",2001,2013,11,-1
444,(주)내츄럴엔도텍,168330,2013,"전문, 과학 및 기술 서비스업",2001,2013,12,0
445,(주)내츄럴엔도텍,168330,2014,"전문, 과학 및 기술 서비스업",2001,2013,13,1
446,(주)내츄럴엔도텍,168330,2015,"전문, 과학 및 기술 서비스업",2001,2013,14,2
447,(주)내츄럴엔도텍,168330,2016,"전문, 과학 및 기술 서비스업",2001,2013,15,3
448,(주)내츄럴엔도텍,168330,2017,"전문, 과학 및 기술 서비스업",2001,2013,16,4
449,(주)내츄럴엔도텍,168330,2018,"전문, 과학 및 기술 서비스업",2001,2013,17,5
450,(주)내츄럴엔도텍,168330,2019,"전문, 과학 및 기술 서비스업",2001,2013,18,6
451,(주)내츄럴엔도텍,168330,2020,"전문, 과학 및 기술 서비스업",2001,2013,19,7
452,(주)내츄럴엔도텍,168330,2021,"전문, 과학 및 기술 서비스업",2001,2013,20,8
453,(주)내츄럴엔도텍,168330,2022,"전문, 과학 및 기술 서비스업",2001,2013,21,9
454,(주)네오리진,94860,2011,정보통신업,2007,2007,4,4
455,(주)네오리진,94860,2012,정보통신업,2007,2007,5,5
456,(주)네오리진,94860,2013,정보통신업,2007,2007,6,6
457,(주)네오리진,94860,2014,정보통신업,2007,2007,7,7
458,(주)네오리진,94860,2015,정보통신업,2007,2007,8,8
459,(주)네오리진,94860,2016,정보통신업,2007,2007,9,9
460,(주)네오리진,94860,2017,정보통신업,2007,2007,10,10
461,(주)네오리진,94860,2018,정보통신업,2007,2007,11,11
462,(주)네오리진,94860,2019,정보통신업,2007,2007,12,12
463,(주)네오리진,94860,2020,정보통신업,2007,2007,13,13
464,(주)네오리진,94860,2021,정보통신업,2007,2007,14,14
465,(주)네오리진,94860,2022,정보통신업,2007,2007,15,15
466,(주)네오셈,253590,2016,제조업,2016,2018,0,-2
467,(주)네오셈,253590,2017,제조업,2016,2018,1,-1
468,(주)네오셈,253590,2018,제조업,2016,2018,2,0
469,(주)네오셈,253590,2019,제조업,2016,2018,3,1
470,(주)네오셈,253590,2020,제조업,2016,2018,4,2
471,(주)네오셈,253590,2021,제조업,2016,2018,5,3
472,(주)네오셈,253590,2022,제조업,2016,2018,6,4
473,(주)네오오토,212560,2011,제조업,2010,2015,1,-4
474,(주)네오오토,212560,2012,제조업,2010,2015,2,-3
475,(주)네오오토,212560,2013,제조업,2010,2015,3,-2
476,(주)네오오토,212560,2014,제조업,2010,2015,4,-1
477,(주)네오오토,212560,2015,제조업,2010,2015,5,0
478,(주)네오오토,212560,2016,제조업,2010,2015,6,1
479,(주)네오오토,212560,2017,제조업,2010,2015,7,2
480,(주)네오오토,212560,2018,제조업,2010,2015,8,3
481,(주)네오오토,212560,2019,제조업,2010,2015,9,4
482,(주)네오오토,212560,2020,제조업,2010,2015,10,5
483,(주)네오오토,212560,2021,제조업,2010,2015,11,6
484,(주)네오오토,212560,2022,제조업,2010,2015,12,7
485,(주)네오위즈,95660,2011,정보통신업,2007,2007,4,4
486,(주)네오위즈,95660,2012,정보통신업,2007,2007,5,5
487,(주)네오위즈,95660,2013,정보통신업,2007,2007,6,6
488,(주)네오위즈,95660,2014,정보통신업,2007,2007,7,7
489,(주)네오위즈,95660,2015,정보통신업,2007,2007,8,8
490,(주)네오위즈,95660,2016,정보통신업,2007,2007,9,9
491,(주)네오위즈,95660,2017,정보통신업,2007,2007,10,10
492,(주)네오위즈,95660,2018,정보통신업,2007,2007,11,11
493,(주)네오위즈,95660,2019,정보통신업,2007,2007,12,12
494,(주)네오위즈,95660,2020,정보통신업,2007,2007,13,13
495,(주)네오위즈,95660,2021,정보통신업,2007,2007,14,14
496,(주)네오위즈,95660,2022,정보통신업,2007,2007,15,15
497,(주)네오위즈홀딩스,42420,2011,정보통신업,1997,2000,14,11
498,(주)네오위즈홀딩스,42420,2012,정보통신업,1997,2000,15,12
499,(주)네오위즈홀딩스,42420,2013,정보통신업,1997,2000,16,13
500,(주)네오위즈홀딩스,42420,2014,정보통신업,1997,2000,17,14
501,(주)네오위즈홀딩스,42420,2015,정보통신업,1997,2000,18,15
502,(주)네오위즈홀딩스,42420,2016,정보통신업,1997,2000,19,16
503,(주)네오위즈홀딩스,42420,2017,정보통신업,1997,2000,20,17
504,(주)네오위즈홀딩스,42420,2018,정보통신업,1997,2000,21,18
505,(주)네오위즈홀딩스,42420,2019,정보통신업,1997,2000,22,19
506,(주)네오위즈홀딩스,42420,2020,정보통신업,1997,2000,23,20
507,(주)네오위즈홀딩스,42420,2021,정보통신업,1997,2000,24,21
508,(주)네오위즈홀딩스,42420,2022,정보통신업,1997,2000,25,22
509,(주)네오이뮨텍,950220,2019,"전문, 과학 및 기술 서비스업",2014,2021,5,-2
510,(주)네오이뮨텍,950220,2020,"전문, 과학 및 기술 서비스업",2014,2021,6,-1
511,(주)네오이뮨텍,950220,2021,"전문, 과학 및 기술 서비스업",2014,2021,7,0
512,(주)네오이뮨텍,950220,2022,"전문, 과학 및 기술 서비스업",2014,2021,8,1
513,(주)네오크레마,311390,2016,제조업,2007,2019,9,-3
514,(주)네오크레마,311390,2017,제조업,2007,2019,10,-2
515,(주)네오크레마,311390,2018,제조업,2007,2019,11,-1
516,(주)네오크레마,311390,2019,제조업,2007,2019,12,0
517,(주)네오크레마,311390,2020,제조업,2007,2019,13,1
518,(주)네오크레마,311390,2021,제조업,2007,2019,14,2
519,(주)네오크레마,311390,2022,제조업,2007,2019,15,3
520,(주)네오티스,85910,2011,제조업,2000,2007,11,4
521,(주)네오티스,85910,2012,제조업,2000,2007,12,5
522,(주)네오티스,85910,2013,제조업,2000,2007,13,6
523,(주)네오티스,85910,2014,제조업,2000,2007,14,7
524,(주)네오티스,85910,2015,제조업,2000,2007,15,8
525,(주)네오티스,85910,2016,제조업,2000,2007,16,9
526,(주)네오티스,85910,2017,제조업,2000,2007,17,10
527,(주)네오티스,85910,2018,제조업,2000,2007,18,11
528,(주)네오티스,85910,2019,제조업,2000,2007,19,12
529,(주)네오티스,85910,2020,제조업,2000,2007,20,13
530,(주)네오티스,85910,2021,제조업,2000,2007,21,14
531,(주)네오티스,85910,2022,제조업,2000,2007,22,15
532,(주)네오팜,92730,2011,제조업,2000,2007,11,4
533,(주)네오팜,92730,2012,제조업,2000,2007,12,5
534,(주)네오팜,92730,2013,제조업,2000,2007,13,6
535,(주)네오팜,92730,2014,제조업,2000,2007,14,7
536,(주)네오팜,92730,2015,제조업,2000,2007,15,8
537,(주)네오팜,92730,2016,제조업,2000,2007,16,9
538,(주)네오팜,92730,2017,제조업,2000,2007,17,10
539,(주)네오팜,92730,2018,제조업,2000,2007,18,11
540,(주)네오팜,92730,2019,제조업,2000,2007,19,12
541,(주)네오팜,92730,2020,제조업,2000,2007,20,13
542,(주)네오팜,92730,2021,제조업,2000,2007,21,14
543,(주)네오팜,92730,2022,제조업,2000,2007,22,15
544,(주)네오퍼플,28090,2011,제조업,1966,1996,45,15
545,(주)네오퍼플,28090,2012,제조업,1966,1996,46,16
546,(주)네오펙트,290660,2017,제조업,2010,2018,7,-1
547,(주)네오펙트,290660,2018,제조업,2010,2018,8,0
548,(주)네오펙트,290660,2019,제조업,2010,2018,9,1
549,(주)네오펙트,290660,2020,제조업,2010,2018,10,2
550,(주)네오펙트,290660,2021,제조업,2010,2018,11,3
551,(주)네오펙트,290660,2022,제조업,2010,2018,12,4
552,(주)네온테크,306620,2018,제조업,2018,2018,0,0
553,(주)네온테크,306620,2019,제조업,2018,2018,1,1
554,(주)네온테크,306620,2020,제조업,2018,2018,2,2
555,(주)네온테크,306620,2021,제조업,2018,2018,3,3
556,(주)네온테크,306620,2022,제조업,2018,2018,4,4
557,(주)네이블커뮤니케이션즈,153460,2011,정보통신업,2003,2012,8,-1
558,(주)네이블커뮤니케이션즈,153460,2012,정보통신업,2003,2012,9,0
559,(주)네이블커뮤니케이션즈,153460,2013,정보통신업,2003,2012,10,1
560,(주)네이블커뮤니케이션즈,153460,2014,정보통신업,2003,2012,11,2
561,(주)네이블커뮤니케이션즈,153460,2015,정보통신업,2003,2012,12,3
562,(주)네이블커뮤니케이션즈,153460,2016,정보통신업,2003,2012,13,4
563,(주)네이블커뮤니케이션즈,153460,2017,정보통신업,2003,2012,14,5
564,(주)네이블커뮤니케이션즈,153460,2018,정보통신업,2003,2012,15,6
565,(주)네이블커뮤니케이션즈,153460,2019,정보통신업,2003,2012,16,7
566,(주)네이블커뮤니케이션즈,153460,2020,정보통신업,2003,2012,17,8
567,(주)네이블커뮤니케이션즈,153460,2021,정보통신업,2003,2012,18,9
568,(주)네이블커뮤니케이션즈,153460,2022,정보통신업,2003,2012,19,10
569,(주)네이처셀,7390,2011,제조업,1971,1992,40,19
570,(주)네이처셀,7390,2012,제조업,1971,1992,41,20
571,(주)네이처셀,7390,2013,제조업,1971,1992,42,21
572,(주)네이처셀,7390,2014,제조업,1971,1992,43,22
573,(주)네이처셀,7390,2015,제조업,1971,1992,44,23
574,(주)네이처셀,7390,2016,제조업,1971,1992,45,24
575,(주)네이처셀,7390,2017,제조업,1971,1992,46,25
576,(주)네이처셀,7390,2018,제조업,1971,1992,47,26
577,(주)네이처셀,7390,2019,제조업,1971,1992,48,27
578,(주)네이처셀,7390,2020,제조업,1971,1992,49,28
579,(주)네이처셀,7390,2021,제조업,1971,1992,50,29
580,(주)네이처셀,7390,2022,제조업,1971,1992,51,30
581,(주)네패스,33640,2011,제조업,1990,1999,21,12
582,(주)네패스,33640,2012,제조업,1990,1999,22,13
583,(주)네패스,33640,2013,제조업,1990,1999,23,14
584,(주)네패스,33640,2014,제조업,1990,1999,24,15
585,(주)네패스,33640,2015,제조업,1990,1999,25,16
586,(주)네패스,33640,2016,제조업,1990,1999,26,17
587,(주)네패스,33640,2017,제조업,1990,1999,27,18
588,(주)네패스,33640,2018,제조업,1990,1999,28,19
589,(주)네패스,33640,2019,제조업,1990,1999,29,20
590,(주)네패스,33640,2020,제조업,1990,1999,30,21
591,(주)네패스,33640,2021,제조업,1990,1999,31,22
592,(주)네패스,33640,2022,제조업,1990,1999,32,23
593,(주)네패스아크,330860,2019,"전문, 과학 및 기술 서비스업",2019,2020,0,-1
594,(주)네패스아크,330860,2020,"전문, 과학 및 기술 서비스업",2019,2020,1,0
595,(주)네패스아크,330860,2021,"전문, 과학 및 기술 서비스업",2019,2020,2,1
596,(주)네패스아크,330860,2022,"전문, 과학 및 기술 서비스업",2019,2020,3,2
597,(주)넥스지,81970,2011,정보통신업,2001,2007,10,4
598,(주)넥스지,81970,2012,정보통신업,2001,2007,11,5
599,(주)넥스지,81970,2013,정보통신업,2001,2007,12,6
600,(주)넥스지,81970,2014,정보통신업,2001,2007,13,7
601,(주)넥스지,81970,2015,정보통신업,2001,2007,14,8
602,(주)넥스지,81970,2016,정보통신업,2001,2007,15,9
603,(주)넥스지,81970,2017,정보통신업,2001,2007,16,10
604,(주)넥스턴바이오사이언스,89140,2011,제조업,2000,2006,11,5
605,(주)넥스턴바이오사이언스,89140,2012,제조업,2000,2006,12,6
606,(주)넥스턴바이오사이언스,89140,2013,제조업,2000,2006,13,7
607,(주)넥스턴바이오사이언스,89140,2014,제조업,2000,2006,14,8
608,(주)넥스턴바이오사이언스,89140,2015,제조업,2000,2006,15,9
609,(주)넥스턴바이오사이언스,89140,2016,제조업,2000,2006,16,10
610,(주)넥스턴바이오사이언스,89140,2017,제조업,2000,2006,17,11
611,(주)넥스턴바이오사이언스,89140,2018,제조업,2000,2006,18,12
612,(주)넥스턴바이오사이언스,89140,2019,제조업,2000,2006,19,13
613,(주)넥스턴바이오사이언스,89140,2020,제조업,2000,2006,20,14
614,(주)넥스턴바이오사이언스,89140,2021,제조업,2000,2006,21,15
615,(주)넥스턴바이오사이언스,89140,2022,제조업,2000,2006,22,16
616,(주)넥스트아이,137940,2011,제조업,1998,2011,13,0
617,(주)넥스트아이,137940,2012,제조업,1998,2011,14,1
618,(주)넥스트아이,137940,2013,제조업,1998,2011,15,2
619,(주)넥스트아이,137940,2014,제조업,1998,2011,16,3
620,(주)넥스트아이,137940,2015,제조업,1998,2011,17,4
621,(주)넥스트아이,137940,2016,제조업,1998,2011,18,5
622,(주)넥스트아이,137940,2017,제조업,1998,2011,19,6
623,(주)넥스트아이,137940,2018,제조업,1998,2011,20,7
624,(주)넥스트아이,137940,2019,제조업,1998,2011,21,8
625,(주)넥스트아이,137940,2020,제조업,1998,2011,22,9
626,(주)넥스트아이,137940,2021,제조업,1998,2011,23,10
627,(주)넥스트아이,137940,2022,제조업,1998,2011,24,11
628,(주)넥스트엔터테인먼트월드,160550,2013,정보통신업,2008,2014,5,-1
629,(주)넥스트엔터테인먼트월드,160550,2014,정보통신업,2008,2014,6,0
630,(주)넥스트엔터테인먼트월드,160550,2015,정보통신업,2008,2014,7,1
631,(주)넥스트엔터테인먼트월드,160550,2016,정보통신업,2008,2014,8,2
632,(주)넥스트엔터테인먼트월드,160550,2017,정보통신업,2008,2014,9,3
633,(주)넥스트엔터테인먼트월드,160550,2018,정보통신업,2008,2014,10,4
634,(주)넥스트엔터테인먼트월드,160550,2019,정보통신업,2008,2014,11,5
635,(주)넥스트엔터테인먼트월드,160550,2020,정보통신업,2008,2014,12,6
636,(주)넥스트엔터테인먼트월드,160550,2021,정보통신업,2008,2014,13,7
637,(주)넥스트엔터테인먼트월드,160550,2022,정보통신업,2008,2014,14,8
638,(주)넥스트칩,396270,2020,제조업,2019,2022,1,-2
639,(주)넥스트칩,396270,2021,제조업,2019,2022,2,-1
640,(주)넥스트칩,396270,2022,제조업,2019,2022,3,0
641,(주)넥스틴,348210,2014,제조업,2010,2020,4,-6
642,(주)넥스틴,348210,2015,제조업,2010,2020,5,-5
643,(주)넥스틴,348210,2016,제조업,2010,2020,6,-4
644,(주)넥스틴,348210,2017,제조업,2010,2020,7,-3
645,(주)넥스틴,348210,2018,제조업,2010,2020,8,-2
646,(주)넥스틴,348210,2019,제조업,2010,2020,9,-1
647,(주)넥스틴,348210,2020,제조업,2010,2020,10,0
648,(주)넥스틴,348210,2021,제조업,2010,2020,11,1
649,(주)넥스틴,348210,2022,제조업,2010,2020,12,2
650,(주)넥슨게임즈,225570,2015,정보통신업,2015,2015,0,0
651,(주)넥슨게임즈,225570,2016,정보통신업,2015,2015,1,1
652,(주)넥슨게임즈,225570,2017,정보통신업,2015,2015,2,2
653,(주)넥슨게임즈,225570,2018,정보통신업,2015,2015,3,3
654,(주)넥슨게임즈,225570,2019,정보통신업,2015,2015,4,4
655,(주)넥슨게임즈,225570,2020,정보통신업,2015,2015,5,5
656,(주)넥슨게임즈,225570,2021,정보통신업,2015,2015,6,6
657,(주)넥슨게임즈,225570,2022,정보통신업,2015,2015,7,7
658,(주)넵튠,217270,2015,정보통신업,2015,2015,0,0
659,(주)넵튠,217270,2016,정보통신업,2015,2015,1,1
660,(주)넵튠,217270,2017,정보통신업,2015,2015,2,2
661,(주)넵튠,217270,2018,정보통신업,2015,2015,3,3
662,(주)넵튠,217270,2019,정보통신업,2015,2015,4,4
663,(주)넵튠,217270,2020,정보통신업,2015,2015,5,5
664,(주)넵튠,217270,2021,정보통신업,2015,2015,6,6
665,(주)넵튠,217270,2022,정보통신업,2015,2015,7,7
666,(주)넷웨이브,47730,2011,제조업,1993,2001,18,10
667,(주)노랑풍선,104620,2011,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,10,-8
668,(주)노랑풍선,104620,2012,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,11,-7
669,(주)노랑풍선,104620,2013,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,12,-6
670,(주)노랑풍선,104620,2014,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,13,-5
671,(주)노랑풍선,104620,2015,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,14,-4
672,(주)노랑풍선,104620,2016,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,15,-3
673,(주)노랑풍선,104620,2017,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,16,-2
674,(주)노랑풍선,104620,2018,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,17,-1
675,(주)노랑풍선,104620,2019,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,18,0
676,(주)노랑풍선,104620,2020,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,19,1
677,(주)노랑풍선,104620,2021,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,20,2
678,(주)노랑풍선,104620,2022,"사업시설 관리, 사업 지원 및 임대 서비스업",2001,2019,21,3
