,회사명,거래소코드,회계년도,총자본증가율,총자본순이익률,자기자본순이익률,매출원가대매출액비율,금융비용대총비용비율,자기자본구성비율,순운전자본비율,CASHFLOW대총자본비율,순운전자본회전률,1주당순이익,1주당정상영업이익,시가총액
183,(주)내츄럴엔도텍,168330,2014/12,29.9136037487187,26.45,33.91,31.9,-0.77,80.76,25.08,20.19,1.98,1081.0,1343.88,880674267600
184,(주)네오오토,212560,2015/12,32.46676124179341,7.24,14.78,87.27,0.82,50.93,4.54,19.56,1.73,1739.0,2110.83,49665000000
185,(주)네오오토,212560,2016/12,11.955402802683135,6.18,12.09,88.47,0.68,51.2,-2.02,15.79,2.03,1502.0,1914.72,36645000000
186,(주)네오오토,212560,2017/12,1.6684339707986977,3.04,5.84,93.33,0.67,52.89,0.61,12.6,1.76,525.0,203.94,43706044650
187,(주)네오오토,212560,2018/12,3.939259118790433,4.15,7.73,91.34,0.79,54.41,-0.4,12.81,1.56,736.0,307.6,33350468305
188,(주)네오오토,212560,2019/12,-1.0153815926123446,1.76,3.18,92.3,0.65,56.26,3.75,12.58,1.6,317.0,100.97,35712957205
189,(주)네오오토,212560,2020/12,2.390455193143392,2.48,4.37,90.82,0.49,57.26,2.04,10.07,1.37,450.0,375.49,39611063890
190,(주)네오오토,212560,2021/12,1.4698856909432056,4.51,7.65,89.27,0.35,60.78,11.26,10.96,1.53,834.0,752.17,51974755800
191,(주)네오위즈,095660,2011/12,44.44124091800254,13.68,30.13,60.63,0.37,43.58,6.42,8.15,1.73,3499.0,4873.16,946728345600
192,(주)네오위즈,095660,2012/12,-0.0656313625294423,0.92,2.94,63.25,0.27,46.1,18.77,7.48,1.4,358.0,5043.75,547875200000
193,(주)네오위즈,095660,2013/12,-19.009641842464376,8.28,16.83,55.79,0.28,58.37,11.14,18.81,1.11,2168.0,4371.93,387895641600
194,(주)네오위즈,095660,2014/12,-16.47729402642602,-1.76,-2.63,48.36,-0.54,67.28,34.64,15.32,0.77,-351.0,1347.31,498566432000
195,(주)네오위즈,095660,2015/12,-11.56604477788224,-5.48,-7.51,46.83,-0.54,70.6,43.87,6.67,0.61,-951.0,721.08,353927379200
196,(주)네오위즈,095660,2016/12,-15.207374502832751,2.85,3.85,47.32,-0.81,85.39,48.97,7.25,0.63,485.0,1071.02,248735340800
197,(주)네오위즈,095660,2017/12,-4.120476690009734,-0.69,-0.57,52.82,-1.05,86.99,51.27,6.49,0.76,-72.0,496.14,268458848000
198,(주)네오위즈,095660,2018/12,20.48666213254742,9.99,11.36,48.41,-0.9,81.49,28.38,6.5,1.01,1508.0,1029.23,268458848000
199,(주)네오위즈,095660,2019/12,8.532581426296385,7.22,7.78,44.91,-0.27,82.63,36.79,9.5,1.15,1133.0,1486.08,371459385600
200,(주)네오위즈,095660,2020/12,20.439595780925725,14.17,16.95,0.0,-0.43,82.53,39.74,11.82,1.07,2802.0,2751.99,494656991550
201,(주)네오위즈,095660,2021/12,19.889142008377977,10.75,13.41,0.0,-0.49,81.59,35.62,9.14,0.81,2660.0,964.41,795417255900
202,(주)네오위즈홀딩스,042420,2011/12,10.867030596047892,11.49,11.85,61.22,-0.45,53.58,15.41,8.08,1.44,2416.0,12669.31,203740268500
203,(주)네오위즈홀딩스,042420,2012/12,-1.459155227425031,2.0,6.79,64.97,-0.55,55.85,21.3,7.66,1.3,1233.0,11865.49,133232400300
204,(주)네오위즈홀딩스,042420,2013/12,-14.663486286422724,9.37,12.59,56.57,-0.85,70.73,19.63,17.72,1.06,2482.0,11057.08,104846115700
205,(주)네오위즈홀딩스,042420,2014/12,-2.4729872782357067,9.89,27.59,51.66,-2.62,81.45,36.77,13.52,0.73,6619.0,4293.96,130943183800
206,(주)네오위즈홀딩스,042420,2015/12,-0.5360954065143345,8.73,23.61,47.56,-2.95,86.33,58.44,5.96,0.49,7239.0,1578.34,136895146700
207,(주)네오위즈홀딩스,042420,2016/12,-6.573968974650018,-1.52,-4.99,47.98,-2.24,89.81,55.11,2.92,0.48,-1669.0,2441.86,146138289000
208,(주)네오위즈홀딩스,042420,2017/12,-1.6086755987535577,-1.29,-1.77,53.26,-2.59,90.78,57.31,2.43,0.49,-592.0,1200.0,117796317800
209,(주)네오위즈홀딩스,042420,2018/12,12.541303179630244,7.81,6.58,49.13,-2.49,87.42,41.0,4.34,0.63,2312.0,2386.79,100525429100
210,(주)네오위즈홀딩스,042420,2019/12,5.339049631556134,6.74,6.57,44.98,-0.49,88.29,42.8,5.89,0.72,2529.0,3321.54,124881810600
211,(주)네오위즈홀딩스,042420,2020/12,18.1060367386566,14.0,15.01,0.0,-0.54,86.91,41.92,7.06,0.74,6846.0,6520.4,145252602400
212,(주)네오위즈홀딩스,042420,2021/12,20.324974209476217,12.81,16.38,0.0,-0.76,84.81,35.61,5.66,0.61,8825.0,2188.29,852916195800
213,(주)네오크레마,311390,2020/12,4.160047446569656,2.84,3.58,73.54,0.4,80.91,45.55,0.83,1.1,192.0,172.46,62551757250
214,(주)네오크레마,311390,2021/12,4.309100152516523,3.57,4.52,73.15,0.47,81.27,40.07,3.59,0.96,251.0,187.09,120911917500
215,(주)네오티스,085910,2011/12,-4.391891891891892,6.15,7.0,76.3,-1.48,86.58,34.07,8.81,0.86,467.0,614.0,33798618700
216,(주)네오티스,085910,2012/12,3.1787458029705435,6.23,7.24,76.12,-0.93,85.47,20.82,7.03,1.01,507.0,418.16,46076293725
217,(주)네오티스,085910,2013/12,21.08112716886217,2.85,3.79,76.5,0.24,71.2,17.12,6.48,0.6,284.0,367.6,42014857500
218,(주)네오티스,085910,2014/12,-0.6760087317794521,3.62,4.31,75.69,0.31,75.6,6.03,7.42,0.9,0.0,402.16,47790134990
219,(주)네오티스,085910,2015/12,0.3745716648942455,-4.24,-5.87,80.39,0.79,70.52,11.49,7.24,0.77,-372.0,192.35,53863655880
220,(주)네오티스,085910,2016/12,-0.0706322765959951,-1.89,-2.77,78.84,0.68,66.38,14.05,4.66,0.76,-156.0,229.78,56720441700
221,(주)네오티스,085910,2017/12,-4.544865527112514,-8.74,-14.48,78.86,0.19,56.87,2.74,5.93,0.75,-692.0,296.56,54517706100
222,(주)네오티스,085910,2018/12,6.924681286946649,3.79,6.83,77.75,1.48,51.42,4.88,7.48,0.69,292.0,426.12,46808131500
223,(주)네오티스,085910,2019/12,0.3139427516158818,1.68,3.13,79.0,1.64,50.26,3.06,4.84,0.6,135.0,304.84,41851976400
224,(주)네오티스,085910,2020/12,18.492268041237114,0.39,0.45,76.77,3.18,41.01,6.21,5.39,0.45,19.0,339.81,43393891320
225,(주)네오티스,085910,2021/12,39.80035733706207,5.36,10.57,72.46,2.37,51.51,8.58,4.64,0.54,497.0,755.13,69339120950
226,(주)네오팜,092730,2011/12,2.914825352624251,2.7,3.05,26.2,-1.56,87.86,32.29,6.25,1.04,122.0,160.72,55735440390
227,(주)네오팜,092730,2012/12,0.4146936854798388,1.9,2.17,24.39,-1.78,87.65,37.1,6.59,1.03,87.0,28.03,45215096220
228,(주)네오팜,092730,2013/12,1.807158338703064,5.5,6.29,25.2,-1.46,87.28,43.71,4.22,1.01,258.0,287.84,37268878815
229,(주)네오팜,092730,2014/12,3.0984780920049486,7.28,8.36,26.77,-1.11,86.91,49.93,12.86,1.11,361.0,670.49,107068750950
230,(주)네오팜,092730,2015/12,12.760910815939278,8.94,10.69,26.12,-0.95,80.73,38.78,16.01,1.29,482.0,838.79,258904923900
231,(주)네오팜,092730,2016/12,15.095647009329603,16.65,20.07,24.76,-0.85,82.93,55.8,19.69,1.02,1094.0,1280.34,194738285700
232,(주)네오팜,092730,2017/12,21.901137414263903,22.4,26.83,25.15,-1.05,83.93,61.79,17.46,1.13,1634.0,1881.44,351797324550
233,(주)네오팜,092730,2018/12,28.6321545109798,23.71,28.76,27.07,-1.53,81.3,63.13,18.39,1.06,2173.0,2568.17,335755665000
234,(주)네오팜,092730,2019/12,68.30572619569986,19.67,23.33,27.79,-2.02,86.11,72.39,14.42,0.89,2570.0,2909.13,396825904350
235,(주)네오팜,092730,2020/12,8.3394437111991,14.18,16.23,28.16,-2.17,88.52,74.2,13.65,0.67,2318.0,2668.59,234320156550
236,(주)네오팜,092730,2021/12,7.843402668110515,12.35,13.59,29.05,-1.72,90.86,75.69,15.12,0.65,2265.0,2733.02,203542552800
237,(주)네이블커뮤니케이션즈,153460,2012/12,75.187177053675,22.05,32.23,43.08,-6.7,70.81,43.44,12.54,1.1,1432.0,1268.59,63301069500
238,(주)네이블커뮤니케이션즈,153460,2013/12,-11.722747246132544,3.78,4.88,42.95,-5.99,85.04,53.14,9.38,0.79,245.0,8.01,33735474960
239,(주)네이블커뮤니케이션즈,153460,2014/12,3.382087211482732,1.61,2.08,50.0,-1.37,81.5,46.9,-2.29,0.93,106.0,27.19,31166419960
240,(주)네이블커뮤니케이션즈,153460,2015/12,1.3817894007848828,1.29,1.57,52.29,-1.32,82.78,51.9,1.27,0.88,83.0,52.14,29854678140
241,(주)네이블커뮤니케이션즈,153460,2016/12,23.79155552664108,0.44,0.51,48.91,-0.98,86.82,62.3,9.25,0.72,31.0,39.62,39898385540
242,(주)네패스,033640,2011/12,-2.1162384787335027,-0.71,-1.63,83.03,1.53,44.86,7.93,9.43,1.32,-106.0,872.01,360115371000
243,(주)네패스,033640,2012/12,5.975742901028909,3.63,7.56,73.31,1.44,46.3,2.05,8.69,1.58,501.0,1899.58,304461177300
244,(주)네패스,033640,2016/12,-16.09120466252083,5.49,15.21,81.49,2.0,38.79,-8.85,13.6,1.13,865.0,377.65,180712440720
245,(주)네패스,033640,2017/12,3.189583284493816,1.3,5.05,78.21,1.8,39.23,-0.67,16.89,1.3,310.0,884.54,206247894300
246,(주)네패스,033640,2018/12,-8.480110086621814,7.78,17.13,76.87,1.28,50.07,-5.35,17.98,1.31,1136.0,954.77,225360627210
247,(주)네패스,033640,2019/12,84.98680813640104,7.74,17.12,68.08,1.06,36.55,10.42,12.62,1.32,1405.0,2669.47,554573808100
248,(주)네패스아크,330860,2021/12,38.290205378049954,6.84,14.09,71.92,2.34,48.14,0.28,13.0,0.74,2084.0,2211.26,611639059000
249,(주)넥스지,081970,2011/12,13.30112503800804,9.78,11.06,62.02,-2.95,88.08,56.38,9.99,0.83,536.0,565.73,38592000000
250,(주)넥스지,081970,2012/12,5.662571564885496,7.71,8.61,57.4,-4.14,90.84,54.85,6.52,0.73,461.0,429.65,19238400000
251,(주)넥스지,081970,2013/12,0.5051502751516862,4.07,4.57,57.04,-2.17,93.75,57.42,8.53,0.73,265.0,213.03,22838400000
252,(주)넥스지,081970,2014/12,9.37552647835121,2.79,3.07,58.71,-1.57,88.21,54.42,6.31,0.81,198.0,150.27,21715200000
253,(주)넥스지,081970,2015/12,-1.7816342772058635,1.15,1.28,57.18,-1.01,91.43,52.17,3.81,0.81,77.0,54.25,25920000000
254,(주)넥스턴바이오사이언스,089140,2011/12,9.551622208768118,10.47,13.46,73.81,-0.63,77.25,51.26,10.07,1.03,565.0,694.79,21866000000
255,(주)넥스턴바이오사이언스,089140,2012/12,-7.649296186729951,8.22,10.15,70.87,-1.17,85.11,57.45,11.48,0.83,473.0,578.99,18937000000
256,(주)넥스턴바이오사이언스,089140,2013/12,7.695015488594762,9.64,11.23,70.36,-0.77,86.46,61.94,6.83,0.9,589.0,597.44,35612000000
257,(주)넥스턴바이오사이언스,089140,2014/12,9.44302804471465,9.99,11.53,65.13,-0.48,86.84,65.38,11.33,0.75,663.0,698.96,27144000000
258,(주)넥스턴바이오사이언스,089140,2015/12,-0.8153391273183406,4.08,4.6,69.16,-0.61,90.46,67.38,12.64,0.58,282.0,277.0,73950000000
259,(주)넥스턴바이오사이언스,089140,2016/12,196.6997892201144,26.07,28.64,66.88,-0.27,91.23,81.91,8.71,1.2,2024.0,2943.89,310971150000
260,(주)넥스턴바이오사이언스,089140,2017/12,-3.837254145777092,7.01,7.46,68.99,-2.25,96.85,80.02,10.73,0.49,625.0,850.59,159335694000
261,(주)넥스턴바이오사이언스,089140,2018/12,19.80623304803014,5.33,5.93,67.71,-4.61,84.14,71.83,6.48,0.27,519.0,346.35,131496372000
262,(주)넥스턴바이오사이언스,089140,2019/12,-7.35553206483439,5.27,5.89,76.6,-2.6,95.24,66.79,5.88,0.33,539.0,253.02,123203808000
263,(주)넥스트아이,137940,2012/12,28.922809536403825,14.2,16.95,57.68,-1.77,86.19,55.02,8.35,0.92,632.0,844.41,58023329280
264,(주)넥스트아이,137940,2013/12,19.03170974737706,11.39,13.92,63.18,-1.45,82.93,50.57,12.56,1.0,558.0,651.67,58186316160
265,(주)넥스트아이,137940,2014/12,9.259897577309436,8.21,10.6,67.74,-0.74,82.65,41.92,12.02,1.0,474.0,463.13,34023511200
266,(주)넥스트아이,137940,2015/12,4.263469815444938,6.68,7.26,67.29,-0.64,83.65,35.87,7.4,0.89,348.0,344.74,73860945440
267,(주)넥스트아이,137940,2016/12,113.72409172448074,4.88,4.94,72.3,0.64,66.17,53.81,3.59,0.73,223.0,327.8,226812625800
268,(주)넥스트아이,137940,2017/12,40.51856645902435,-2.27,-2.85,68.05,1.52,54.18,42.4,0.58,0.61,-28.0,94.22,227355575400
269,(주)넥스트아이,137940,2018/12,27.79009182762889,-4.41,-10.14,64.35,1.37,66.89,49.98,-0.23,0.64,-114.0,122.39,154081338750
270,(주)넥스트아이,137940,2019/12,-1.7001554299101211,-1.72,-7.29,72.8,0.19,64.08,34.71,-1.53,0.52,-78.0,47.86,123000295935
271,(주)노바렉스,194700,2018/12,48.08351207554528,10.28,14.51,80.74,-0.17,74.39,35.69,8.5,1.39,1204.0,1410.9,142709279000
272,(주)노바렉스,194700,2019/12,45.19427018180792,11.13,17.23,82.01,-0.11,59.52,26.65,1.99,1.52,1850.0,1811.0,180975174000
273,(주)노바렉스,194700,2020/12,39.59850231907341,13.52,24.25,82.41,0.04,53.82,19.63,3.47,1.61,3162.0,2997.95,350695673000
274,(주)노바렉스,194700,2021/12,18.158616433334416,11.19,20.68,85.13,0.26,54.96,8.72,7.93,1.55,3320.0,3333.24,346193803000
275,(주)노바텍,285490,2018/12,80.2939103085516,20.65,22.05,59.83,-1.03,93.65,79.69,19.05,0.89,1748.0,1697.38,120990820000
276,(주)노바텍,285490,2019/12,20.19068816169393,15.01,16.42,57.81,-0.44,83.5,53.18,14.48,0.93,1096.0,1155.6,97066140300
277,(주)노바텍,285490,2020/12,158.4294687320137,37.87,44.1,39.77,1.86,81.68,70.32,16.55,1.06,4993.0,5847.95,211900463600
278,(주)노바텍,285490,2021/12,35.06502309457641,28.58,42.97,44.14,-0.55,89.26,75.62,18.36,0.8,4060.0,3270.04,425449596800
279,(주)노블엠앤비,106520,2012/12,74.13085603556367,10.96,25.23,81.64,1.03,46.65,16.98,7.22,1.16,1681.0,2315.42,87796149700
280,(주)노블엠앤비,106520,2013/12,41.255086789076906,15.54,33.13,81.21,0.4,47.07,34.16,10.4,1.5,3148.0,4118.19,77374704550
281,(주)노블엠앤비,106520,2014/12,-19.54152603245464,-4.02,-8.09,86.96,0.95,52.82,9.99,12.41,0.9,-856.0,361.01,39277183690
282,(주)노터스,278650,2019/12,40.671223794609176,8.65,13.42,0.0,1.16,69.92,27.85,7.01,1.36,650.0,958.43,150364761000
283,(주)노터스,278650,2020/12,20.613999447433,12.65,17.38,0.0,-0.01,74.14,17.79,11.21,1.37,1114.0,1169.71,191246136800
284,(주)노터스,278650,2021/12,27.502526443441354,13.66,18.66,0.0,0.17,70.13,15.43,10.53,1.4,1457.0,1288.25,219226018200
285,(주)녹십자셀,031390,2016/12,0.1567701478671518,-0.18,-0.24,75.9,-0.2,75.73,20.43,6.87,0.73,-8.0,65.99,318129540800
286,(주)녹십자셀,031390,2017/12,132.67889234574582,0.87,1.6,52.66,0.06,40.0,38.56,4.56,0.38,61.0,272.64,569592229300
287,(주)녹십자셀,031390,2018/12,4.1275984353329065,11.09,20.77,48.5,0.75,53.86,28.13,3.86,0.62,0.0,318.4,598577156500
288,(주)녹십자셀,031390,2019/12,22.60585903540465,7.92,14.52,42.54,2.27,55.36,-2.19,3.51,0.53,0.0,475.66,568143687150
289,(주)녹십자셀,031390,2020/12,12.99293529878612,1.23,2.14,60.16,1.86,58.32,9.22,4.09,0.43,163.0,98.47,640188672000
290,(주)녹십자엠에스,142280,2014/12,21.28457025793836,7.82,15.57,81.59,0.59,60.47,39.45,1.57,1.39,488.0,587.07,161564000000
291,(주)녹십자엠에스,142280,2015/12,39.36351945334843,0.83,2.53,85.02,0.59,45.39,23.29,-7.5,1.07,76.0,147.62,136708000000
292,(주)녹십자웰빙,234690,2019/12,173.82033715649297,7.82,10.18,46.11,0.0,77.93,61.39,5.09,1.05,400.0,579.18,187286511800
293,(주)녹십자웰빙,234690,2020/12,7.360658195584542,1.38,1.84,48.16,-0.03,72.51,31.37,-0.34,0.85,86.0,130.49,248531864000
294,(주)녹십자웰빙,234690,2021/12,21.328259332640894,5.29,7.82,46.19,0.06,63.52,5.15,0.9,1.05,378.0,437.78,180185601400
295,(주)녹원씨엔아이,065560,2011/12,-8.727687382132363,3.97,9.11,67.4,1.16,45.62,26.16,4.92,1.47,89.0,157.85,12197812950
296,(주)녹원씨엔아이,065560,2019/12,-16.907714324546884,-7.99,-12.6,68.78,4.15,66.01,8.27,6.39,0.69,-601.0,556.65,85399572500
297,(주)누리플랜,069140,2011/12,7.365722985603885,6.04,12.14,77.4,0.77,50.59,17.65,-1.9,1.0,0.0,872.33,37928000000
298,(주)누리플랜,069140,2017/12,10.590562305736084,-0.04,0.14,79.47,0.62,53.47,10.39,0.89,0.92,6.0,101.53,21808930590
299,(주)누리플렉스,040160,2015/12,8.575037499013185,6.69,10.1,56.67,0.58,70.44,20.58,-0.94,1.12,385.0,727.3,165160829500
300,(주)누리플렉스,040160,2016/12,18.52514323939156,8.64,12.56,52.67,0.47,67.46,21.39,9.9,0.84,554.0,652.16,108499815000
301,(주)누리플렉스,040160,2017/12,71.74038402551992,-5.27,-11.22,74.58,0.77,35.14,9.39,3.47,1.03,-498.0,172.24,121760903500
302,(주)누리플렉스,040160,2018/12,-8.150624745493902,8.75,21.34,72.36,0.51,47.42,18.59,0.79,1.32,1002.0,1437.77,67752106700
303,(주)누리플렉스,040160,2019/12,-0.0077779851907161,6.89,13.73,71.5,0.68,53.15,16.79,10.15,1.12,761.0,963.29,66184887150
304,(주)누리플렉스,040160,2020/12,-3.7625040837598593,2.27,4.15,67.07,0.32,56.28,15.51,9.22,0.95,252.0,239.54,97890944200
305,(주)누리플렉스,040160,2021/12,30.888854761924005,6.12,11.77,64.52,0.48,48.7,22.28,2.42,0.64,773.0,457.24,107776482900
306,(주)뉴로스,126870,2012/12,19.897677578227828,5.27,10.45,54.36,3.35,56.1,44.51,-6.47,0.59,567.0,1123.64,31361782620
307,(주)뉴로스,126870,2013/12,17.595920607659483,4.75,8.73,56.73,2.94,53.0,24.65,0.54,0.6,577.0,943.28,35947907700
308,(주)뉴로스,126870,2017/12,19.750121065375303,-4.88,-10.83,68.13,4.52,42.46,17.45,1.02,0.4,-396.0,160.15,84165357920
309,(주)뉴로스,126870,2018/12,26.057488555668783,-5.39,-13.46,67.14,2.69,37.48,2.61,-4.02,0.35,-417.0,45.29,125447381600
310,(주)뉴인텍,012340,2011/12,15.05462211716604,-0.37,-0.88,88.44,2.53,39.55,4.83,-1.15,0.78,-8.0,49.01,61111111050
311,(주)뉴인텍,012340,2021/12,55.30974298126423,0.53,1.28,89.61,0.6,34.25,3.67,0.11,1.02,12.0,11.11,109662432300
312,(주)뉴트리,270870,2019/12,31.59020316716737,13.88,17.94,22.82,-0.46,75.39,61.75,9.93,1.76,1056.0,1322.93,126426394800
313,(주)뉴트리,270870,2020/12,31.798423815604483,21.61,30.0,21.8,-0.06,70.22,46.59,5.79,2.34,2168.0,2591.31,226919277600
314,(주)뉴트리,270870,2021/12,45.03532911863146,15.88,24.05,22.18,0.09,63.96,48.35,5.86,2.43,2234.0,2283.52,200035266800
315,(주)뉴파워프라즈마,144960,2016/12,56.05579593787922,10.54,14.33,52.03,1.21,78.31,42.54,8.5,0.81,1685.0,1922.88,180197041200
316,(주)뉴파워프라즈마,144960,2017/12,10.36405765227978,13.87,16.91,50.7,-0.67,85.39,44.75,13.42,1.01,2253.0,2759.4,215333795700
317,(주)뉴파워프라즈마,144960,2018/12,2.165682157853533,9.33,10.65,49.77,-1.22,90.42,41.19,12.82,0.8,1625.0,1431.04,98591527150
318,(주)뉴파워프라즈마,144960,2019/12,4.557201869692727,3.61,4.15,53.71,-1.23,90.04,32.62,3.74,0.76,135.0,442.73,174700885975
319,(주)뉴파워프라즈마,144960,2020/12,217.75209034278288,9.68,20.37,58.19,-0.37,42.29,2.98,3.05,0.46,785.0,264.23,287934392160
320,(주)뉴파워프라즈마,144960,2021/12,12.122533705155892,5.4,12.35,72.87,0.78,45.94,9.62,3.95,0.76,562.0,559.85,280069719840
321,(주)뉴프렉스,085670,2011/12,3.903888902764943,-0.86,-1.71,89.55,1.6,42.97,6.96,3.95,1.08,-51.0,87.44,19221545430
322,(주)뉴프렉스,085670,2012/12,13.717548076923078,2.53,6.07,87.32,1.03,40.07,9.22,-0.21,1.49,184.0,341.43,57240185760
323,(주)뉴프렉스,085670,2013/12,7.414414509633982,-3.71,-9.92,91.09,0.99,33.94,3.31,-4.86,1.48,-295.0,114.55,35348229780
324,(주)뉴프렉스,085670,2014/12,-0.3335694887235801,2.22,5.86,89.4,1.22,36.21,4.69,2.21,1.47,171.0,314.41,25205352850
325,(주)뉴프렉스,085670,2018/12,21.93620546113545,5.59,13.73,88.33,0.94,41.96,10.98,7.92,1.78,343.0,498.74,60717831930
326,(주)다날,064260,2015/12,11.877026629587023,-0.9,0.24,0.0,1.07,35.93,36.26,4.45,0.3,12.0,40.98,191858742900
327,(주)다날,064260,2016/12,29.038580565298123,-1.14,-0.45,0.0,1.02,36.91,27.25,-1.01,0.3,-16.0,132.76,227362790160
328,(주)다날,064260,2017/12,21.07076453340692,2.49,7.49,0.0,0.53,38.84,28.22,-9.87,0.3,259.0,380.34,252490382790
329,(주)다날,064260,2018/12,-2.7619508101395778,-0.63,1.72,0.0,1.34,35.14,44.24,-9.47,0.35,57.0,162.3,191670655350
330,(주)다날,064260,2019/12,12.156751073337425,4.71,13.96,0.0,2.16,39.02,54.29,-4.1,0.34,434.0,176.29,195482157975
331,(주)다날,064260,2020/12,11.352530575096967,2.29,7.87,0.0,2.55,40.98,37.36,-0.04,0.37,264.0,223.08,333023863200
332,(주)다날,064260,2021/12,42.80700523551027,9.58,19.72,0.0,1.81,44.79,55.7,2.98,0.37,843.0,231.47,1016998340000
333,(주)다산네트웍스,039560,2014/12,7.450246640585134,-1.09,-2.03,70.12,-0.06,51.61,17.42,-4.47,0.74,-155.0,128.5,119724518880
334,(주)다산네트웍스,039560,2015/12,37.26954366266791,-1.06,-3.91,77.67,1.0,38.52,3.78,-1.57,0.95,-289.0,20.79,123766458400
335,(주)다우데이타,032190,2011/12,-2.834130931783446,2.58,7.5,59.06,0.75,24.32,14.13,-0.35,0.13,472.0,5040.0,123343500000
336,(주)다우데이타,032190,2012/12,15.79584829823145,1.44,5.19,65.67,0.3,22.71,14.01,-0.22,0.12,366.0,2833.18,112812000000
337,(주)다우데이타,032190,2013/12,0.5265430562542802,1.28,6.98,66.41,0.4,23.92,53.61,2.74,0.14,542.0,2705.97,178500000000
338,(주)다우데이타,032190,2014/12,10.156290620672053,1.84,9.14,62.15,0.41,23.36,55.64,0.84,0.17,751.0,3848.87,252756000000
339,(주)다우데이타,032190,2015/12,27.538937835701056,4.05,25.62,58.06,0.47,21.61,57.28,-2.01,0.18,2479.0,7684.56,558705000000
340,(주)다우데이타,032190,2016/12,42.63588712260664,2.01,5.16,59.97,0.45,16.87,46.55,-2.52,0.14,606.0,7355.56,428960000000
341,(주)다우데이타,032190,2017/12,33.287714288297686,1.99,7.9,57.87,0.28,15.3,45.08,-4.37,0.11,935.0,9232.18,394490000000
342,(주)다우데이타,032190,2018/12,45.782161785548354,1.4,7.28,69.17,0.24,13.04,30.64,-5.71,0.11,863.0,9442.12,361935000000
343,(주)다우데이타,032190,2019/12,27.536203808563275,1.82,13.08,67.34,0.18,11.01,29.56,-8.59,0.11,1782.0,14594.71,317890000000
344,(주)다우데이타,032190,2020/12,54.66149203644699,2.05,14.16,67.84,0.25,8.51,37.48,-5.43,0.11,2510.0,27554.11,490240000000
